,id_prod,id_pais,prod_carb_porc_anual,prod_carbon,prod_gas_porc_anual,prod_gas,prod_petr_porc_anual,prod_petroleo
6903,P-SAU-1984,SAU,,0.0,55.105,172.9,-8.841,2547.399
6904,P-SAU-1985,SAU,,0.0,3.297,178.6,-21.441,2001.202
6905,P-SAU-1986,SAU,,0.0,34.043,239.4,46.799,2937.74
6906,P-SAU-1987,SAU,,0.0,6.349,254.6,-15.436,2484.262
6907,P-SAU-1988,SAU,,0.0,8.582,276.45,27.949,3178.579
6908,P-SAU-1989,SAU,,0.0,2.406,283.1,-0.781,3153.742
6909,P-SAU-1990,SAU,,0.0,12.483,318.44,26.356,3984.946
6910,P-SAU-1991,SAU,,0.0,4.922,334.115,25.012,4981.662
6911,P-SAU-1992,SAU,,0.0,8.757,363.375,3.206,5141.365
6912,P-SAU-1993,SAU,,0.0,4.68,380.38,-2.888,4992.883
6913,P-SAU-1994,SAU,,0.0,6.818,406.315,0.67,5026.321
6914,P-SAU-1995,SAU,,0.0,0.374,407.835,-0.214,5015.587
6915,P-SAU-1996,SAU,,0.0,3.447,421.895,1.431,5087.378
6916,P-SAU-1997,SAU,,0.0,2.094,430.73,-1.238,5024.416
6917,P-SAU-1998,SAU,,0.0,3.264,444.79,3.072,5178.777
6918,P-SAU-1999,SAU,,0.0,-1.324,438.9,-8.257,4751.157
6919,P-SAU-2000,SAU,,0.0,7.814,473.195,7.341,5099.945
6920,P-SAU-2001,SAU,,0.0,7.79,510.055,-2.467,4974.114
6921,P-SAU-2002,SAU,,0.0,5.606,538.65,-8.802,4536.317
6922,P-SAU-2003,SAU,,0.0,5.926,570.57,18.061,5355.612
6923,P-SAU-2004,SAU,,0.0,9.357,623.96,7.011,5731.117
6924,P-SAU-2005,SAU,,0.0,8.465,676.78,4.838,6008.386
6925,P-SAU-2006,SAU,,0.0,3.118,697.88,-1.488,5918.979
6926,P-SAU-2007,SAU,,0.0,1.305,706.99,-3.93,5686.37
6927,P-SAU-2008,SAU,,0.0,8.089,764.18,4.302,5931.0
6928,P-SAU-2009,SAU,,0.0,-2.474,745.275,-9.994,5338.254
6929,P-SAU-2010,SAU,,0.0,11.74,832.77,0.935,5388.187
6930,P-SAU-2011,SAU,,0.0,5.248,876.47,12.821,6079.007
6931,P-SAU-2012,SAU,,0.0,7.663,943.635,5.075,6387.493
6932,P-SAU-2013,SAU,,0.0,0.705,950.285,-1.969,6261.744
6933,P-SAU-2014,SAU,,0.0,2.349,972.61,1.005,6324.668
6934,P-SAU-2015,SAU,,0.0,2.022,992.275,4.452,6606.237
6935,P-SAU-2016,SAU,,0.0,6.137,1053.17,3.288,6823.463
6936,P-SAU-2017,SAU,,,3.735,1092.502,-4.669,6504.884
6937,P-SAU-2018,SAU,,,2.609,1121.0,3.128,6708.389
6938,P-SAU-2019,SAU,,,-0.847,1111.5,-3.511,6472.839
6939,P-SAU-2020,SAU,,,1.709,1130.5,-6.645,6042.749
6940,P-SAU-2021,SAU,,,3.748,1172.87,-0.878,5989.717
6941,P-SEN-1980,SEN,,0.0,,0.0,,0.0
6942,P-SEN-1981,SEN,,0.0,,0.0,,0.0
6943,P-SEN-1982,SEN,,0.0,,0.0,,0.0
6944,P-SEN-1983,SEN,,0.0,,0.0,,0.0
6945,P-SEN-1984,SEN,,0.0,,0.0,,0.0
6946,P-SEN-1985,SEN,,0.0,,0.0,,0.0
6947,P-SEN-1986,SEN,,0.0,,0.0,,0.0
6948,P-SEN-1987,SEN,,0.0,,0.0,,0.0
6949,P-SEN-1988,SEN,,0.0,,0.0,,0.0
6950,P-SEN-1989,SEN,,0.0,,0.0,,0.0
6951,P-SEN-1990,SEN,,0.0,,0.0,,0.0
6952,P-SEN-1991,SEN,,0.0,,0.0,,0.0
6953,P-SEN-1992,SEN,,0.0,,0.0,,0.0
6954,P-SEN-1993,SEN,,0.0,,0.186,,0.0
6955,P-SEN-1994,SEN,,0.0,99.632,0.372,,0.0
6956,P-SEN-1995,SEN,,0.0,25.532,0.467,,0.0
6957,P-SEN-1996,SEN,,0.0,19.712,0.559,,0.0
6958,P-SEN-1997,SEN,,0.0,-33.333,0.373,,0.0
6959,P-SEN-1998,SEN,,0.0,0.0,0.373,,0.0
6960,P-SEN-1999,SEN,,0.0,0.0,0.373,,0.0
6961,P-SEN-2000,SEN,,0.0,25.0,0.466,,0.0
6962,P-SEN-2001,SEN,,0.0,0.0,0.466,,0.0
6963,P-SEN-2002,SEN,,0.0,0.0,0.466,,0.0
6964,P-SEN-2003,SEN,,0.0,0.0,0.466,,0.0
6965,P-SEN-2004,SEN,,0.0,0.0,0.466,,0.0
6966,P-SEN-2005,SEN,,0.0,0.0,0.466,,0.0
6967,P-SEN-2006,SEN,,0.0,0.0,0.466,,0.0
6968,P-SEN-2007,SEN,,0.0,0.0,0.466,,0.0
6969,P-SEN-2008,SEN,,0.0,0.0,0.466,,0.0
6970,P-SEN-2009,SEN,,0.0,0.0,0.466,,0.0
6971,P-SEN-2010,SEN,,0.0,0.0,0.466,,0.0
6972,P-SEN-2011,SEN,,0.0,-20.0,0.373,,0.0
6973,P-SEN-2012,SEN,,0.0,20.0,0.447,,0.0
6974,P-SEN-2013,SEN,,0.0,25.0,0.559,,0.0
6975,P-SEN-2014,SEN,,0.0,0.0,0.559,,0.0
6976,P-SEN-2015,SEN,,0.0,3.333,0.577,,0.0
6977,P-SEN-2016,SEN,,0.0,-3.226,0.559,,0.0
6978,P-SEN-2017,SEN,,,,,,
6979,P-SEN-2018,SEN,,,,,,
6980,P-SEN-2019,SEN,,,,,,
6981,P-SEN-2020,SEN,,,,,,
6982,P-SEN-2021,SEN,,,,,,
6983,P-SRB-1990,SRB,,,,,,
6984,P-SRB-1991,SRB,,,,,,
6985,P-SRB-1992,SRB,,99.657,,9.175,,14.379
6986,P-SRB-1993,SRB,-4.528,95.145,13.713,10.434,-0.273,14.339
6987,P-SRB-1994,SRB,-8.479,87.077,-18.17,8.538,10.842,15.894
6988,P-SRB-1995,SRB,-20.603,69.137,15.108,9.828,-7.845,14.647
6989,P-SRB-1996,SRB,60.103,110.69,-25.949,7.278,0.274,14.687
6990,P-SRB-1997,SRB,0.951,111.742,2.534,7.462,-8.763,13.4
6991,P-SRB-1998,SRB,2.6,114.648,36.919,10.217,-9.305,12.153
6992,P-SRB-1999,SRB,-25.011,85.973,-27.919,7.364,0.0,12.153
6993,P-SRB-2000,SRB,12.189,96.452,-20.029,5.889,-10.014,10.936
6994,P-SRB-2001,SRB,-2.106,94.421,10.866,6.529,-5.974,10.283
6995,P-SRB-2002,SRB,5.847,99.943,-0.332,6.508,-6.063,9.659
6996,P-SRB-2003,SRB,4.824,104.764,-45.0,3.579,-3.227,9.348
6997,P-SRB-2004,SRB,2.246,107.116,-27.273,2.603,-3.07,9.061
6998,P-SRB-2005,SRB,-11.712,94.571,4.167,2.711,-6.042,8.513
6999,P-SRB-2006,SRB,-7.682,87.306,-24.279,2.053,11.609,9.502
7000,P-SRB-2007,SRB,-4.193,83.645,-50.151,1.023,0.0,9.502
7001,P-SRB-2008,SRB,4.089,87.066,0.607,1.03,0.274,9.528
7002,P-SRB-2009,SRB,-0.93,86.257,90.0,1.956,6.27,10.125
7003,P-SRB-2010,SRB,-2.275,84.294,84.211,3.604,24.629,12.619
7004,P-SRB-2011,SRB,7.828,90.892,48.571,5.354,-10.702,11.268
7005,P-SRB-2012,SRB,-6.319,85.149,8.077,5.787,-8.511,10.309
7006,P-SRB-2013,SRB,5.474,89.81,10.32,6.384,8.789,11.215
7007,P-SRB-2014,SRB,-25.884,66.564,-3.226,6.178,-2.248,10.963
7008,P-SRB-2015,SRB,26.521,84.217,0.0,6.178,19.849,13.139
7009,P-SRB-2016,SRB,0.258,84.434,-8.333,5.663,-1.29,12.97
7010,P-SRB-2017,SRB,0.009,84.441,0.0,,0.0,
7011,P-SRB-2018,SRB,-8.485,77.276,0.0,,0.0,
7012,P-SRB-2019,SRB,3.638,80.088,0.0,,0.0,
7013,P-SRB-2020,SRB,4.878,83.994,0.0,,0.0,
7014,P-SRB-2021,SRB,-8.187,77.118,0.0,,0.0,
7015,P-SYC-1980,SYC,,0.0,,0.0,,0.0
7016,P-SYC-1981,SYC,,0.0,,0.0,,0.0
7017,P-SYC-1982,SYC,,0.0,,0.0,,0.0
7018,P-SYC-1983,SYC,,0.0,,0.0,,0.0
7019,P-SYC-1984,SYC,,0.0,,0.0,,0.0
7020,P-SYC-1985,SYC,,0.0,,0.0,,0.0
7021,P-SYC-1986,SYC,,0.0,,0.0,,0.0
7022,P-SYC-1987,SYC,,0.0,,0.0,,0.0
7023,P-SYC-1988,SYC,,0.0,,0.0,,0.0
7024,P-SYC-1989,SYC,,0.0,,0.0,,0.0
7025,P-SYC-1990,SYC,,0.0,,0.0,,0.0
7026,P-SYC-1991,SYC,,0.0,,0.0,,0.0
7027,P-SYC-1992,SYC,,0.0,,0.0,,0.0
7028,P-SYC-1993,SYC,,0.0,,0.0,,0.0
7029,P-SYC-1994,SYC,,0.0,,0.0,,0.0
7030,P-SYC-1995,SYC,,0.0,,0.0,,0.0
7031,P-SYC-1996,SYC,,0.0,,0.0,,0.0
7032,P-SYC-1997,SYC,,0.0,,0.0,,0.0
7033,P-SYC-1998,SYC,,0.0,,0.0,,0.0
7034,P-SYC-1999,SYC,,0.0,,0.0,,0.0
7035,P-SYC-2000,SYC,,0.0,,0.0,,0.0
7036,P-SYC-2001,SYC,,0.0,,0.0,,0.0
7037,P-SYC-2002,SYC,,0.0,,0.0,,0.0
7038,P-SYC-2003,SYC,,0.0,,0.0,,0.0
7039,P-SYC-2004,SYC,,0.0,,0.0,,0.0
7040,P-SYC-2005,SYC,,0.0,,0.0,,0.0
7041,P-SYC-2006,SYC,,0.0,,0.0,,0.0
7042,P-SYC-2007,SYC,,0.0,,0.0,,0.0
7043,P-SYC-2008,SYC,,0.0,,0.0,,0.0
7044,P-SYC-2009,SYC,,0.0,,0.0,,0.0
7045,P-SYC-2010,SYC,,0.0,,0.0,,0.0
7046,P-SYC-2011,SYC,,0.0,,0.0,,0.0
7047,P-SYC-2012,SYC,,0.0,,0.0,,0.0
7048,P-SYC-2013,SYC,,0.0,,0.0,,0.0
7049,P-SYC-2014,SYC,,0.0,,0.0,,0.0
7050,P-SYC-2015,SYC,,0.0,,0.0,,0.0
7051,P-SYC-2016,SYC,,0.0,,0.0,,0.0
7052,P-SYC-2017,SYC,,,,,,
7053,P-SYC-2018,SYC,,,,,,
7054,P-SYC-2019,SYC,,,,,,
7055,P-SYC-2020,SYC,,,,,,
7056,P-SLE-1980,SLE,,0.0,,0.0,,0.0
7057,P-SLE-1981,SLE,,0.0,,0.0,,0.0
7058,P-SLE-1982,SLE,,0.0,,0.0,,0.0
7059,P-SLE-1983,SLE,,0.0,,0.0,,0.0
7060,P-SLE-1984,SLE,,0.0,,0.0,,0.0
7061,P-SLE-1985,SLE,,0.0,,0.0,,0.0
7062,P-SLE-1986,SLE,,0.0,,0.0,,0.0
7063,P-SLE-1987,SLE,,0.0,,0.0,,0.0
7064,P-SLE-1988,SLE,,0.0,,0.0,,0.0
7065,P-SLE-1989,SLE,,0.0,,0.0,,0.0
7066,P-SLE-1990,SLE,,0.0,,0.0,,0.0
7067,P-SLE-1991,SLE,,0.0,,0.0,,0.0
7068,P-SLE-1992,SLE,,0.0,,0.0,,0.0
7069,P-SLE-1993,SLE,,0.0,,0.0,,0.0
7070,P-SLE-1994,SLE,,0.0,,0.0,,0.0
7071,P-SLE-1995,SLE,,0.0,,0.0,,0.0
7072,P-SLE-1996,SLE,,0.0,,0.0,,0.0
7073,P-SLE-1997,SLE,,0.0,,0.0,,0.0
7074,P-SLE-1998,SLE,,0.0,,0.0,,0.0
7075,P-SLE-1999,SLE,,0.0,,0.0,,0.0
7076,P-SLE-2000,SLE,,0.0,,0.0,,0.0
7077,P-SLE-2001,SLE,,0.0,,0.0,,0.0
7078,P-SLE-2002,SLE,,0.0,,0.0,,0.0
7079,P-SLE-2003,SLE,,0.0,,0.0,,0.0
7080,P-SLE-2004,SLE,,0.0,,0.0,,0.0
7081,P-SLE-2005,SLE,,0.0,,0.0,,0.0
7082,P-SLE-2006,SLE,,0.0,,0.0,,0.0
7083,P-SLE-2007,SLE,,0.0,,0.0,,0.0
7084,P-SLE-2008,SLE,,0.0,,0.0,,0.0
7085,P-SLE-2009,SLE,,0.0,,0.0,,0.0
7086,P-SLE-2010,SLE,,0.0,,0.0,,0.0
7087,P-SLE-2011,SLE,,0.0,,0.0,,0.0
7088,P-SLE-2012,SLE,,0.0,,0.0,,0.0
7089,P-SLE-2013,SLE,,0.0,,0.0,,0.0
7090,P-SLE-2014,SLE,,0.0,,0.0,,0.0
7091,P-SLE-2015,SLE,,0.0,,0.0,,0.0
7092,P-SLE-2016,SLE,,0.0,,0.0,,0.0
7093,P-SLE-2017,SLE,,,,,,
7094,P-SLE-2018,SLE,,,,,,
7095,P-SLE-2019,SLE,,,,,,
7096,P-SLE-2020,SLE,,,,,,
7097,P-SGP-1980,SGP,,0.0,,0.0,,0.0
7098,P-SGP-1981,SGP,,0.0,,0.0,,0.0
7099,P-SGP-1982,SGP,,0.0,,0.0,,0.0
7100,P-SGP-1983,SGP,,0.0,,0.0,,0.0
7101,P-SGP-1984,SGP,,0.0,,0.0,,0.0
7102,P-SGP-1985,SGP,,0.0,,0.0,,0.0
7103,P-SGP-1986,SGP,,0.0,,0.0,,0.0
7104,P-SGP-1987,SGP,,0.0,,0.0,,0.0
7105,P-SGP-1988,SGP,,0.0,,0.0,,0.0
7106,P-SGP-1989,SGP,,0.0,,0.0,,0.0
7107,P-SGP-1990,SGP,,0.0,,0.0,,0.0
7108,P-SGP-1991,SGP,,0.0,,0.0,,0.0
7109,P-SGP-1992,SGP,,0.0,,0.0,,0.0
7110,P-SGP-1993,SGP,,0.0,,0.0,,0.0
7111,P-SGP-1994,SGP,,0.0,,0.0,,0.0
7112,P-SGP-1995,SGP,,0.0,,0.0,,0.0
7113,P-SGP-1996,SGP,,0.0,,0.0,,0.0
7114,P-SGP-1997,SGP,,0.0,,0.0,,0.0
7115,P-SGP-1998,SGP,,0.0,,0.0,,0.0
7116,P-SGP-1999,SGP,,0.0,,0.0,,0.0
7117,P-SGP-2000,SGP,,0.0,,0.0,,0.0
7118,P-SGP-2001,SGP,,0.0,,0.0,,0.0
7119,P-SGP-2002,SGP,,0.0,,0.0,,0.0
7120,P-SGP-2003,SGP,,0.0,,0.0,,0.0
7121,P-SGP-2004,SGP,,0.0,,0.0,,0.0
7122,P-SGP-2005,SGP,,0.0,,0.0,,0.0
7123,P-SGP-2006,SGP,,0.0,,0.0,,0.0
7124,P-SGP-2007,SGP,,0.0,,0.0,,0.0
7125,P-SGP-2008,SGP,,0.0,,0.0,,0.0
7126,P-SGP-2009,SGP,,0.0,,0.0,,0.0
7127,P-SGP-2010,SGP,,0.0,,0.0,,0.0
7128,P-SGP-2011,SGP,,0.0,,0.0,,0.0
7129,P-SGP-2012,SGP,,0.0,,0.0,,0.0
7130,P-SGP-2013,SGP,,0.0,,0.0,,0.0
7131,P-SGP-2014,SGP,,0.0,,0.0,,0.0
7132,P-SGP-2015,SGP,,0.0,,0.0,,0.0
7133,P-SGP-2016,SGP,,0.0,,0.0,,0.0
7134,P-SGP-2017,SGP,,,,,,
7135,P-SGP-2018,SGP,,,,,,
7136,P-SGP-2019,SGP,,,,,,
7137,P-SGP-2020,SGP,,,,,,
7138,P-SGP-2021,SGP,,,,,,
7139,P-SVK-1980,SVK,,,,,,
7140,P-SVK-1981,SVK,,,,,,
7141,P-SVK-1982,SVK,,,,,,
7142,P-SVK-1983,SVK,,,,,,
7143,P-SVK-1984,SVK,,,,,,
7144,P-SVK-1985,SVK,,,,,,
7145,P-SVK-1986,SVK,,,,,,
7146,P-SVK-1987,SVK,,,,,,
7147,P-SVK-1988,SVK,,,,,,
7148,P-SVK-1989,SVK,,,,,,
7149,P-SVK-1990,SVK,,,,,,
7150,P-SVK-1991,SVK,,,,,,
7151,P-SVK-1992,SVK,,,,,,
7152,P-SVK-1993,SVK,,11.08,,2.545,,0.864
7153,P-SVK-1994,SVK,2.453,11.352,15.415,2.937,0.0,0.864
7154,P-SVK-1995,SVK,3.44,11.742,16.347,3.417,7.692,0.931
7155,P-SVK-1996,SVK,1.862,11.961,-8.621,3.123,14.599,1.067
7156,P-SVK-1997,SVK,2.246,12.229,-7.962,2.874,-6.506,0.997
7157,P-SVK-1998,SVK,0.92,12.342,-10.035,2.586,-20.0,0.798
7158,P-SVK-1999,SVK,-5.138,11.708,-18.077,2.118,-25.0,0.598
7159,P-SVK-2000,SVK,-2.668,11.395,-18.864,1.719,11.415,0.667
7160,P-SVK-2001,SVK,-6.14,10.696,13.413,1.949,-0.273,0.665
7161,P-SVK-2002,SVK,-0.584,10.633,-3.673,1.878,0.0,0.665
7162,P-SVK-2003,SVK,-9.019,9.674,14.669,2.153,25.5,0.835
7163,P-SVK-2004,SVK,-4.682,9.221,-14.735,1.836,-31.446,0.572
7164,P-SVK-2005,SVK,-14.939,7.844,-10.992,1.634,-18.638,0.465
7165,P-SVK-2006,SVK,-12.346,6.875,39.352,2.277,-11.429,0.412
7166,P-SVK-2007,SVK,-4.089,6.594,-38.272,1.406,-22.581,0.319
7167,P-SVK-2008,SVK,14.78,7.569,-19.561,1.131,-12.26,0.28
7168,P-SVK-2009,SVK,6.191,8.037,0.32,1.134,-52.511,0.133
7169,P-SVK-2010,SVK,-7.579,7.428,0.695,1.142,0.005,0.133
7170,P-SVK-2011,SVK,-0.084,7.422,16.387,1.329,0.0,0.133
7171,P-SVK-2012,SVK,-3.535,7.16,23.757,1.645,0.274,0.133
7172,P-SVK-2013,SVK,2.661,7.35,-17.933,1.35,-0.273,0.133
7173,P-SVK-2014,SVK,-3.42,7.099,-19.686,1.084,0.0,0.133
7174,P-SVK-2015,SVK,-14.506,6.069,-6.181,1.017,0.0,0.133
7175,P-SVK-2016,SVK,-8.797,5.535,-1.064,1.006,0.274,0.133
7176,P-SVK-2017,SVK,,,,,,
7177,P-SVK-2018,SVK,,,,,,
7178,P-SVK-2019,SVK,,,,,,
7179,P-SVK-2020,SVK,,,,,,
7180,P-SVK-2021,SVK,,,,,,
7181,P-SVN-1990,SVN,,,,,,
7182,P-SVN-1991,SVN,,,,,,
7183,P-SVN-1992,SVN,,18.593,,0.16,,0.0
7184,P-SVN-1993,SVN,-8.127,17.082,23.912,0.199,,0.0
7185,P-SVN-1994,SVN,-5.214,16.191,-50.446,0.098,,0.0
7186,P-SVN-1995,SVN,0.618,16.291,0.0,0.098,,0.0
7187,P-SVN-1996,SVN,-2.396,15.901,9.698,0.108,,0.0
7188,P-SVN-1997,SVN,3.419,16.445,32.043,0.143,,0.0
7189,P-SVN-1998,SVN,-1.116,16.261,-31.227,0.098,,0.0
7190,P-SVN-1999,SVN,-6.544,15.197,-100.0,0.0,,0.0
7191,P-SVN-2000,SVN,-1.668,14.943,,0.0,,0.012
7192,P-SVN-2001,SVN,-7.746,13.786,,0.0,-30.047,0.009
7193,P-SVN-2002,SVN,13.38,15.631,,0.067,0.0,0.009
7194,P-SVN-2003,SVN,3.073,16.111,-16.667,0.056,-28.523,0.006
7195,P-SVN-2004,SVN,-0.435,16.041,0.0,0.056,-39.906,0.004
7196,P-SVN-2005,SVN,-5.594,15.144,-20.0,0.044,-17.188,0.003
7197,P-SVN-2006,SVN,-0.396,15.084,0.0,0.044,0.0,0.003
7198,P-SVN-2007,SVN,0.287,15.127,-25.0,0.033,0.0,0.003
7199,P-SVN-2008,SVN,-0.331,15.077,-0.093,0.033,0.943,0.003
7200,P-SVN-2009,SVN,-2.013,14.773,0.0,0.033,-0.935,0.003
7201,P-SVN-2010,SVN,0.023,14.777,133.308,0.078,0.0,0.003
7202,P-SVN-2011,SVN,1.603,15.014,-71.405,0.022,0.0,0.003
7203,P-SVN-2012,SVN,-4.954,14.27,0.132,0.022,0.943,0.003
7204,P-SVN-2013,SVN,-9.397,12.929,49.789,0.033,-0.935,0.003
7205,P-SVN-2014,SVN,-22.471,10.024,0.0,0.033,0.0,0.003
7206,P-SVN-2015,SVN,5.427,10.567,-0.143,0.033,0.0,0.003
7207,P-SVN-2016,SVN,9.21,11.541,66.665,0.055,0.943,0.003
7208,P-SVN-2017,SVN,,,,,,
7209,P-SVN-2018,SVN,,,,,,
7210,P-SVN-2019,SVN,,,,,,
7211,P-SVN-2020,SVN,,,,,,
7212,P-SVN-2021,SVN,,,,,,
7213,P-SLB-1980,SLB,,0.0,,0.0,,0.0
7214,P-SLB-1981,SLB,,0.0,,0.0,,0.0
7215,P-SLB-1982,SLB,,0.0,,0.0,,0.0
7216,P-SLB-1983,SLB,,0.0,,0.0,,0.0
7217,P-SLB-1984,SLB,,0.0,,0.0,,0.0
7218,P-SLB-1985,SLB,,0.0,,0.0,,0.0
7219,P-SLB-1986,SLB,,0.0,,0.0,,0.0
7220,P-SLB-1987,SLB,,0.0,,0.0,,0.0
7221,P-SLB-1988,SLB,,0.0,,0.0,,0.0
7222,P-SLB-1989,SLB,,0.0,,0.0,,0.0
7223,P-SLB-1990,SLB,,0.0,,0.0,,0.0
7224,P-SLB-1991,SLB,,0.0,,0.0,,0.0
7225,P-SLB-1992,SLB,,0.0,,0.0,,0.0
7226,P-SLB-1993,SLB,,0.0,,0.0,,0.0
7227,P-SLB-1994,SLB,,0.0,,0.0,,0.0
7228,P-SLB-1995,SLB,,0.0,,0.0,,0.0
7229,P-SLB-1996,SLB,,0.0,,0.0,,0.0
7230,P-SLB-1997,SLB,,0.0,,0.0,,0.0
7231,P-SLB-1998,SLB,,0.0,,0.0,,0.0
7232,P-SLB-1999,SLB,,0.0,,0.0,,0.0
7233,P-SLB-2000,SLB,,0.0,,0.0,,0.0
7234,P-SLB-2001,SLB,,0.0,,0.0,,0.0
7235,P-SLB-2002,SLB,,0.0,,0.0,,0.0
7236,P-SLB-2003,SLB,,0.0,,0.0,,0.0
7237,P-SLB-2004,SLB,,0.0,,0.0,,0.0
7238,P-SLB-2005,SLB,,0.0,,0.0,,0.0
7239,P-SLB-2006,SLB,,0.0,,0.0,,0.0
7240,P-SLB-2007,SLB,,0.0,,0.0,,0.0
7241,P-SLB-2008,SLB,,0.0,,0.0,,0.0
7242,P-SLB-2009,SLB,,0.0,,0.0,,0.0
7243,P-SLB-2010,SLB,,0.0,,0.0,,0.0
7244,P-SLB-2011,SLB,,0.0,,0.0,,0.0
7245,P-SLB-2012,SLB,,0.0,,0.0,,0.0
7246,P-SLB-2013,SLB,,0.0,,0.0,,0.0
7247,P-SLB-2014,SLB,,0.0,,0.0,,0.0
7248,P-SLB-2015,SLB,,0.0,,0.0,,0.0
7249,P-SLB-2016,SLB,,0.0,,0.0,,0.0
7250,P-SLB-2017,SLB,,,,,,
7251,P-SLB-2018,SLB,,,,,,
7252,P-SLB-2019,SLB,,,,,,
7253,P-SLB-2020,SLB,,,,,,
7254,P-SOM-1980,SOM,,0.0,,0.0,,0.0
7255,P-SOM-1981,SOM,,0.0,,0.0,,0.0
7256,P-SOM-1982,SOM,,0.0,,0.0,,0.0
7257,P-SOM-1983,SOM,,0.0,,0.0,,0.0
7258,P-SOM-1984,SOM,,0.0,,0.0,,0.0
7259,P-SOM-1985,SOM,,0.0,,0.0,,0.0
7260,P-SOM-1986,SOM,,0.0,,0.0,,0.0
7261,P-SOM-1987,SOM,,0.0,,0.0,,0.0
7262,P-SOM-1988,SOM,,0.0,,0.0,,0.0
7263,P-SOM-1989,SOM,,0.0,,0.0,,0.0
7264,P-SOM-1990,SOM,,0.0,,0.0,,0.0
7265,P-SOM-1991,SOM,,0.0,,0.0,,0.0
7266,P-SOM-1992,SOM,,0.0,,0.0,,0.0
7267,P-SOM-1993,SOM,,0.0,,0.0,,0.0
7268,P-SOM-1994,SOM,,0.0,,0.0,,0.0
7269,P-SOM-1995,SOM,,0.0,,0.0,,0.0
7270,P-SOM-1996,SOM,,0.0,,0.0,,0.0
7271,P-SOM-1997,SOM,,0.0,,0.0,,0.0
7272,P-SOM-1998,SOM,,0.0,,0.0,,0.0
7273,P-SOM-1999,SOM,,0.0,,0.0,,0.0
7274,P-SOM-2000,SOM,,0.0,,0.0,,0.0
7275,P-SOM-2001,SOM,,0.0,,0.0,,0.0
7276,P-SOM-2002,SOM,,0.0,,0.0,,0.0
7277,P-SOM-2003,SOM,,0.0,,0.0,,0.0
7278,P-SOM-2004,SOM,,0.0,,0.0,,0.0
7279,P-SOM-2005,SOM,,0.0,,0.0,,0.0
7280,P-SOM-2006,SOM,,0.0,,0.0,,0.0
7281,P-SOM-2007,SOM,,0.0,,0.0,,0.0
7282,P-SOM-2008,SOM,,0.0,,0.0,,0.0
7283,P-SOM-2009,SOM,,0.0,,0.0,,0.0
7284,P-SOM-2010,SOM,,0.0,,0.0,,0.0
7285,P-SOM-2011,SOM,,0.0,,0.0,,0.0
7286,P-SOM-2012,SOM,,0.0,,0.0,,0.0
7287,P-SOM-2013,SOM,,0.0,,0.0,,0.0
7288,P-SOM-2014,SOM,,0.0,,0.0,,0.0
7289,P-SOM-2015,SOM,,0.0,,0.0,,0.0
7290,P-SOM-2016,SOM,,0.0,,0.0,,0.0
7291,P-SOM-2017,SOM,,,,,,
7292,P-SOM-2018,SOM,,,,,,
7293,P-SOM-2019,SOM,,,,,,
7294,P-SOM-2020,SOM,,,,,,
7295,P-ZAF-1980,ZAF,13.853,799.656,,0.0,,0.0
7296,P-ZAF-1981,ZAF,8.876,870.634,,0.0,,0.0
7297,P-ZAF-1982,ZAF,10.628,963.162,,0.0,,0.0
7298,P-ZAF-1983,ZAF,1.062,973.392,,0.0,,0.0
7299,P-ZAF-1984,ZAF,11.978,1089.988,,0.0,,0.0
7300,P-ZAF-1985,ZAF,6.439,1160.17,,0.0,,0.0
7301,P-ZAF-1986,ZAF,1.986,1183.209,,0.0,,0.0
7302,P-ZAF-1987,ZAF,-0.322,1179.402,,0.0,,0.0
7303,P-ZAF-1988,ZAF,2.742,1211.745,,0.0,,0.0
7304,P-ZAF-1989,ZAF,-2.987,1175.548,,0.0,,0.0
7305,P-ZAF-1990,ZAF,-0.92,1164.732,,0.0,,0.0
7306,P-ZAF-1991,ZAF,2.012,1188.167,,0.0,,0.0
7307,P-ZAF-1992,ZAF,2.387,1216.525,,13.666,,0.948
7308,P-ZAF-1993,ZAF,2.218,1243.512,42.464,19.469,477.365,5.475
7309,P-ZAF-1994,ZAF,3.933,1292.417,9.189,21.258,0.0,5.475
7310,P-ZAF-1995,ZAF,5.211,1359.76,0.004,21.259,0.0,5.475
7311,P-ZAF-1996,ZAF,0.023,1360.079,-6.082,19.966,0.274,5.49
7312,P-ZAF-1997,ZAF,6.626,1450.192,-4.936,18.98,-0.273,5.475
7313,P-ZAF-1998,ZAF,1.104,1466.2,-17.143,15.726,199.116,16.377
7314,P-ZAF-1999,ZAF,0.158,1468.521,-3.448,15.184,21.937,19.97
7315,P-ZAF-2000,ZAF,0.288,1472.752,17.857,17.896,-1.683,19.634
7316,P-ZAF-2001,ZAF,-0.285,1468.553,27.273,22.776,-1.102,19.417
7317,P-ZAF-2002,ZAF,-1.515,1446.298,9.524,24.945,-20.044,15.525
7318,P-ZAF-2003,ZAF,8.389,1567.625,-0.87,24.729,36.796,21.238
7319,P-ZAF-2004,ZAF,1.708,1594.395,-10.965,22.017,71.869,36.501
7320,P-ZAF-2005,ZAF,0.94,1609.39,-8.374,20.173,-34.733,23.823
7321,P-ZAF-2006,ZAF,-0.093,1607.892,55.914,31.453,-34.13,15.692
7322,P-ZAF-2007,ZAF,0.078,1609.144,-47.241,16.594,-18.991,12.712
