,id_emision,id_pais,emision_co2,intensidad_carbono
4019,E-LKA-2000,LKA,19.60127621581593,341.478
4020,E-SDN-2000,SDN,9.0,338.521
4021,E-SUR-2000,SUR,3.0,357.143
4022,E-SWE-2000,SWE,120.16564753565504,13.738
4023,E-CHE-2000,CHE,91.25249440008278,44.26
4024,E-SYR-2000,SYR,99.79743748616855,511.297
4025,E-TWN-2000,TWN,420.2180127275354,531.268
4026,E-TJK-2000,TJK,11.09910850033332,32.904
4027,E-TZA-2000,TZA,5.350673127564323,81.967
4028,E-THA-2000,THA,335.4759199897659,507.845
4029,E-TGO-2000,TGO,2.0,294.118
4030,E-TON-2000,TON,0.2,666.667
4031,E-TTO-2000,TTO,43.760956508100385,472.603
4032,E-TUN-2000,TUN,37.66566203430935,485.944
4033,E-TUR-2000,TUR,373.1601952920289,485.905
4034,E-TKM-2000,TKM,38.171710924,552.147
4035,E-TCA-2000,TCA,0.0,714.286
4036,E-TUV-2000,TUV,0.0,
4037,E-UGA-2000,UGA,2.4,44.025
4038,E-UKR-2000,UKR,697.2205265082271,342.967
4039,E-ARE-2000,ARE,231.51140845,460.395
4040,E-GBR-2000,GBR,1115.9647616123746,479.754
4041,E-USA-2000,USA,11400.50573,499.727
4042,E-URY-2000,URY,14.478470396,68.091
4043,E-UZB-2000,UZB,206.06987443950854,479.686
4044,E-VUT-2000,VUT,0.13026,750.0
4045,E-VEN-2000,VEN,242.16188549983076,138.48
4046,E-VNM-2000,VNM,74.5754600657861,291.781
4047,E-ESH-2000,ESH,0.4,750.0
4048,E-YEM-2000,YEM,24.0,700.935
4049,E-ZMB-2000,ZMB,3.9691765141964437,29.639
4050,E-ZWE-2000,ZWE,28.358518310228057,421.365
4051,E-AFG-2001,AFG,2.3062971795655525,118.644
4052,E-ALB-2001,ALB,6.529766586158994,56.3
4053,E-DZA-2001,DZA,140.11905363823325,467.23
4054,E-ASM-2001,ASM,1.1008416318890284,687.5
4055,E-AGO-2001,AGO,10.83640629,270.44
4056,E-ATA-2001,ATA,0.4,
4057,E-ATG-2001,ATG,1.0,687.5
4058,E-ARG-2001,ARG,275.4388442582749,251.615
4059,E-ARM-2001,ARM,16.744310429793096,236.984
4060,E-ABW-2001,ABW,2.0,697.368
4061,E-AUS-2001,AUS,702.1549249736163,678.067
4062,E-AUT-2001,AUT,121.9978493775347,160.014
4063,E-AZE-2001,AZE,62.22936294357034,520.323
4064,E-BHR-2001,BHR,40.624564754,490.539
4065,E-BGD-2001,BGD,59.72919582803075,529.554
4066,E-BRB-2001,BRB,3.348749268,700.0
4067,E-BLR-2001,BLR,118.58093217011945,460.041
4068,E-BEL-2001,BEL,278.5034717261178,263.089
4069,E-BLZ-2001,BLZ,1.4,266.667
4070,E-BEN-2001,BEN,3.4,666.667
4071,E-BMU-2001,BMU,1.0,
4072,E-BTN-2001,BTN,0.43457242809995833,26.042
4073,E-BOL-2001,BOL,17.534400221874442,225.389
4074,E-BIH-2001,BIH,29.18076621756225,422.027
4075,E-BWA-2001,BWA,7.723047001831368,821.053
4076,E-BRA-2001,BRA,653.264912298118,98.776
4077,E-VGB-2001,VGB,0.12076,750.0
4078,E-BRN-2001,BRN,7.515871788,698.347
4079,E-BGR-2001,BGR,90.00091826216591,523.108
4080,E-BFA-2001,BFA,2.2,593.75
4081,E-BDI-2001,BDI,0.8,0.0
4082,E-KHM-2001,KHM,4.401077994437289,666.667
4083,E-CMR-2001,CMR,6.6,34.286
4084,E-CAN-2001,CAN,1023.7739779775181,216.264
4085,E-CYM-2001,CYM,0.6,697.674
4086,E-CAF-2001,CAF,0.6,100.0
4087,E-TCD-2001,TCD,0.4,600.0
4088,E-CHL-2001,CHL,104.5980090738745,304.845
4089,E-CHN-2001,CHN,6965.417367556098,654.875
4090,E-COL-2001,COL,98.65311598590739,145.412
4091,E-COM-2001,COM,0.19272,666.667
4092,E-COK-2001,COK,0.11458,500.0
4093,E-CRI-2001,CRI,10.784477259896242,36.284
4094,E-HRV-2001,HRV,40.029204494429884,312.28
4095,E-CUB-2001,CUB,64.5903960715827,696.676
4096,E-CYP-2001,CYP,14.867284711874566,844.832
4097,E-DNK-2001,DNK,107.16486220204924,477.122
4098,E-DJI-2001,DJI,3.8,722.222
4099,E-DMA-2001,DMA,0.15916,500.0
4100,E-DOM-2001,DOM,32.41974187190805,680.698
4101,E-ECU-2001,ECU,36.68786454036493,252.493
4102,E-EGY-2001,EGY,237.02862225825285,438.594
4103,E-SLV-2001,SLV,11.005494351777875,292.876
4104,E-GNQ-2001,GNQ,0.517705594,666.667
4105,E-ERI-2001,ERI,1.2,681.818
4106,E-EST-2001,EST,10.78319450386261,1060.82
4107,E-SWZ-2001,SWZ,2.19147996179528,206.349
4108,E-ETH-2001,ETH,7.0,44.118
4109,E-FLK-2001,FLK,0.0572,1000.0
4110,E-FJI-2001,FJI,2.8609272544940567,208.955
4111,E-FIN-2001,FIN,103.68394572032015,200.503
4112,E-FRA-2001,FRA,818.0880310719491,43.674
4113,E-GUF-2001,GUF,2.0,86.207
4114,E-PYF-2001,PYF,1.4,553.191
4115,E-GAB-2001,GAB,3.913881584,266.667
4116,E-GEO-2001,GEO,9.279240171669722,113.235
4117,E-DEU-2001,DEU,1744.3869799261452,572.909
4118,E-GHA-2001,GHA,10.6,106.08
4119,E-GIB-2001,GIB,14.6,
4120,E-GRC-2001,GRC,199.97795326592382,986.891
4121,E-GRL-2001,GRL,1.2,410.256
4122,E-GRD-2001,GRD,0.2,714.286
4123,E-GLP-2001,GLP,3.6,603.175
4124,E-GUM-2001,GUM,6.7459499175742454,702.703
4125,E-GTM-2001,GTM,18.233539312109585,382.504
4126,E-GIN-2001,GIN,2.6,297.872
4127,E-GNB-2001,GNB,0.8,666.667
4128,E-GUY-2001,GUY,3.4,670.33
4129,E-HTI-2001,HTI,3.0,368.421
4130,E-HND-2001,HND,8.601381079957939,360.0
4131,E-HKG-2001,HKG,115.62695380965411,682.41
4132,E-HUN-2001,HUN,108.67825819389475,439.379
4133,E-ISL-2001,ISL,5.637349000228377,27.407
4134,E-IND-2001,IND,1771.9354730876462,654.197
4135,E-IDN-2001,IDN,512.0814664476527,570.635
4136,E-IRN-2001,IRN,605.7098517279296,506.101
4137,E-IRQ-2001,IRQ,144.359087394,572.423
4138,E-IRL-2001,IRL,81.44062414382906,681.076
4139,E-ISR-2001,ISR,116.95562219596287,651.258
4140,E-ITA-2001,ITA,903.1462298659832,383.519
4141,E-JAM-2001,JAM,22.31571501247955,634.769
4142,E-JPN-2001,JPN,2465.924114452085,355.041
4143,E-JOR-2001,JOR,31.146776606331237,557.747
4144,E-KAZ-2001,KAZ,343.2782999182217,663.73
4145,E-KEN-2001,KEN,17.42233582364052,261.438
4146,E-KIR-2001,KIR,0.05088,1000.0
4148,E-KWT-2001,KWT,117.66587447362232,460.655
4149,E-KGZ-2001,KGZ,14.555618224194326,151.329
4150,E-LAO-2001,LAO,0.8688538917770677,87.671
4151,E-LVA-2001,LVA,13.750880798314386,0.0
4152,E-LBN-2001,LBN,32.688922190423256,585.162
4153,E-LSO-2001,LSO,0.4,35.714
4154,E-LBR-2001,LBR,0.8,700.0
4155,E-LBY-2001,LBY,80.402303002,503.963
4156,E-LTU-2001,LTU,24.136473009883353,67.856
4157,E-LUX-2001,LUX,18.130813735966356,0.0
4158,E-MDG-2001,MDG,3.6164144163995138,292.135
4159,E-MWI-2001,MWI,1.7202916459454696,119.048
4160,E-MYS-2001,MYS,223.55741314038244,490.923
4161,E-MDV-2001,MDV,1.0,727.273
4162,E-MLI-2001,MLI,1.2,300.0
4163,E-MLT-2001,MLT,5.800938899751204,1030.928
4164,E-MTQ-2001,MTQ,4.2,700.0
4165,E-MRT-2001,MRT,6.4,629.63
4166,E-MUS-2001,MUS,7.215212682059424,633.333
4167,E-MEX-2001,MEX,765.2349821356963,487.032
4168,E-MDA-2001,MDA,11.669681040375412,640.071
4169,E-MNG-2001,MNG,26.513929624333816,820.069
4170,E-MSR-2001,MSR,0.10804,1000.0
4171,E-MAR-2001,MAR,59.98473881573614,689.884
4172,E-MOZ-2001,MOZ,2.635411188,25.489
4173,E-NAM-2001,NAM,3.6216186815878304,22.059
4174,E-NRU-2001,NRU,0.4,666.667
4175,E-NPL-2001,NPL,4.762314430227887,27.027
4176,E-NLD-2001,NLD,462.47375497954243,520.875
4177,E-ANT-2001,ANT,24.0,
4178,E-NCL-2001,NCL,4.015288672150027,548.78
4179,E-NZL-2001,NZL,68.38973616807094,259.412
4180,E-NIC-2001,NIC,7.4,570.815
4181,E-NER-2001,NER,2.1627426119156343,687.5
4182,E-NGA-2001,NGA,98.42054428442661,319.407
4183,E-NIU-2001,NIU,0.00636,
4184,E-PRK-2001,PRK,175.41924173168508,392.107
4185,E-MKD-2001,MKD,16.089741006044093,740.333
4186,E-MNP-2001,MNP,0.0,
4187,E-NOR-2001,NOR,80.5215479024822,26.247
4188,E-OMN-2001,OMN,40.400469196,460.101
4189,E-PAK-2001,PAK,219.08376563804998,386.137
4190,E-PAN-2001,PAN,26.22390954216576,358.3
4191,E-PNG-2001,PNG,5.231587178,444.015
4192,E-PRY-2001,PRY,7.2,24.292
4193,E-PER-2001,PER,52.894842389539924,116.426
4194,E-PHL-2001,PHL,140.6353944519672,441.88
4195,E-POL-2001,POL,605.8664312038733,920.229
4196,E-PRT-2001,PRT,122.96346755044141,451.526
4197,E-PRI-2001,PRI,44.198338044093,695.964
4198,E-QAT-2001,QAT,69.488208306,460.255
4199,E-REU-2001,REU,5.0,480.952
4200,E-ROU-2001,ROU,184.65587873449883,445.55
4201,E-RUS-2001,RUS,3080.668609679567,371.027
4202,E-RWA-2001,RWA,1.6,0.0
4203,E-SHN-2001,SHN,0.04448,
4204,E-KNA-2001,KNA,0.2,666.667
4205,E-LCA-2001,LCA,0.6,703.704
4206,E-SPM-2001,SPM,0.15256,750.0
4207,E-WSM-2001,WSM,0.2,363.636
4208,E-STP-2001,STP,0.18422,500.0
4209,E-SAU-2001,SAU,579.4334015944781,589.829
4210,E-SEN-2001,SEN,8.768445286,680.473
4211,E-SRB-2001,SRB,0.0,572.306
4212,E-SYC-2001,SYC,1.2,722.222
4213,E-SLE-2001,SLE,1.8,615.385
4214,E-SGP-2001,SGP,215.88500300417664,565.924
4215,E-SVK-2001,SVK,74.95198213154924,187.231
4216,E-SVN-2001,SVN,29.22288170775302,483.893
4217,E-SLB-2001,SLB,0.4,666.667
4218,E-SOM-2001,SOM,1.4,720.0
4219,E-ZAF-2001,ZAF,785.9751406937485,716.944
4220,E-KOR-2001,KOR,931.319195156425,438.419
4221,E-ESP-2001,ESP,631.588567518078,415.179
4222,E-LKA-2001,LKA,22.00422514601364,364.658
4223,E-SDN-2001,SDN,13.0,352.113
4224,E-SUR-2001,SUR,3.2,352.113
4225,E-SWE-2001,SWE,113.336490308451,18.563
4226,E-CHE-2001,CHE,89.10788644438787,43.74
4227,E-SYR-2001,SYR,100.02208769594978,511.453
4228,E-TWN-2001,TWN,475.44656383992174,546.172
4229,E-TJK-2001,TJK,11.827993610326306,30.942
4230,E-TZA-2001,TZA,5.341318324429144,47.619
4231,E-THA-2001,THA,316.07436632560336,502.44
4232,E-TGO-2001,TGO,2.8,416.667
4233,E-TON-2001,TON,0.2,750.0
4234,E-TTO-2001,TTO,46.28182050644271,471.327
4235,E-TUN-2001,TUN,37.915384514224925,486.461
4236,E-TUR-2001,TUR,414.3498994615011,515.055
4237,E-TKM-2001,TKM,47.834046578,558.696
4238,E-TCA-2001,TCA,0.0,750.0
4239,E-TUV-2001,TUV,0.0,
4240,E-UGA-2001,UGA,2.6,44.025
4241,E-UKR-2001,UKR,697.458648934369,348.496
4242,E-ARE-2001,ARE,256.27963576182697,460.484
4243,E-GBR-2001,GBR,1139.292194056478,483.681
4244,E-USA-2001,USA,11777.184956,500.85
4245,E-URY-2001,URY,12.956940792000001,28.384
4246,E-UZB-2001,UZB,215.3616722603574,474.969
4247,E-VUT-2001,VUT,0.16848,750.0
4248,E-VEN-2001,VEN,250.34020579773966,167.671
4249,E-VNM-2001,VNM,83.76842200617686,263.983
4250,E-ESH-2001,ESH,0.6,750.0
4251,E-YEM-2001,YEM,26.0,698.83
4252,E-ZMB-2001,ZMB,3.7907018918917608,30.38
4253,E-ZWE-2001,ZWE,26.570094160261952,485.488
4254,E-AFG-2002,AFG,1.6972543322402953,144.928
4255,E-ALB-2002,ALB,7.158374682364675,64.171
4256,E-DZA-2002,DZA,141.66688160626646,467.303
4257,E-ASM-2002,ASM,1.1008416318890297,705.882
4258,E-AGO-2002,AGO,14.679465497999999,257.31
4259,E-ATA-2002,ATA,0.4,
4260,E-ATG-2002,ATG,1.0,722.222
4261,E-ARG-2002,ARG,254.5964507599793,246.128
4262,E-ARM-2002,ARM,17.102303722211687,153.551
4263,E-ABW-2002,ABW,2.0,701.299
4264,E-AUS-2002,AUS,707.0150291540824,682.252
4265,E-AUT-2002,AUT,131.1771757119664,143.927
4266,E-AZE-2002,AZE,62.377305619903474,518.154
4267,E-BHR-2002,BHR,41.51932629,490.579
4268,E-BGD-2002,BGD,65.81022934614299,521.294
4269,E-BRB-2002,BRB,3.325552634,698.795
4270,E-BLR-2002,BLR,107.70436747353301,460.009
4271,E-BEL-2002,BEL,277.6302291761371,268.067
4272,E-BLZ-2002,BLZ,1.8,266.667
4273,E-BEN-2002,BEN,3.4,666.667
4274,E-BMU-2002,BMU,1.0,
4275,E-BTN-2002,BTN,0.4406275935929857,22.936
4276,E-BOL-2002,BOL,15.41115644826058,227.16
4277,E-BIH-2002,BIH,28.854396760351623,421.71
4278,E-BWA-2002,BWA,7.0226611880516225,821.429
4279,E-BRA-2002,BRA,663.2700899083931,90.431
4280,E-VGB-2002,VGB,0.12076,750.0
4281,E-BRN-2002,BRN,8.49675174,700.787
4282,E-BGR-2002,BGR,88.97182049834342,492.045
4283,E-BFA-2002,BFA,2.2,583.333
4284,E-BDI-2002,BDI,0.8,0.0
4285,E-KHM-2002,KHM,5.000254571783817,666.667
4286,E-CMR-2002,CMR,6.4,49.08
4287,E-CAN-2002,CAN,1048.7566242299886,208.072
4288,E-CYM-2002,CYM,0.6,711.111
4289,E-CAF-2002,CAF,0.6,100.0
4290,E-TCD-2002,TCD,0.4,600.0
4291,E-CHL-2002,CHL,103.11132128597724,292.366
4292,E-CHN-2002,CHN,7230.638597346115,663.277
4293,E-COL-2002,COL,98.61053014217191,134.241
4294,E-COM-2002,COM,0.19908,666.667
4295,E-COK-2002,COK,0.11458,666.667
4296,E-CRI-2002,CRI,10.821487377698812,39.084
4297,E-HRV-2002,HRV,40.70904527019986,391.481
4298,E-CUB-2002,CUB,65.37533812026874,695.476
4299,E-CYP-2002,CYP,16.279395956344956,792.602
4300,E-DNK-2002,DNK,110.09649293241041,458.218
4301,E-DJI-2002,DJI,3.8,684.211
4302,E-DMA-2002,DMA,0.2,428.571
4303,E-DOM-2002,DOM,32.89110632045721,680.203
4304,E-ECU-2002,ECU,38.78611023997024,238.064
4305,E-EGY-2002,EGY,256.00671822800246,447.493
4306,E-SLV-2002,SLV,11.40356128188893,304.786
4307,E-GNQ-2002,GNQ,0.517705594,636.364
4308,E-ERI-2002,ERI,1.6,708.333
4309,E-EST-2002,EST,12.213366652139145,1055.471
4310,E-SWZ-2002,SWZ,2.20250175809336,200.0
4311,E-ETH-2002,ETH,7.200008533967824,43.478
4312,E-FLK-2002,FLK,0.0572,1000.0
4313,E-FJI-2002,FJI,3.053759350143357,239.437
4314,E-FIN-2002,FIN,109.89766472966892,225.549
4315,E-FRA-2002,FRA,821.3044633180615,53.661
4316,E-GUF-2002,GUF,2.0,81.967
4317,E-PYF-2002,PYF,1.4,519.231
4318,E-GAB-2002,GAB,3.913881584,267.606
4319,E-GEO-2002,GEO,8.111183485866324,54.469
4320,E-DEU-2002,DEU,1776.0333314277896,557.369
4321,E-GHA-2002,GHA,10.4,184.248
4322,E-GIB-2002,GIB,8.0,
4323,E-GRC-2002,GRC,204.44057560189754,952.241
4324,E-GRL-2002,GRL,1.2,368.421
4325,E-GRD-2002,GRD,0.4,733.333
4326,E-GLP-2002,GLP,3.6,606.557
4327,E-GUM-2002,GUM,9.545544364188778,699.387
4328,E-GTM-2002,GTM,20.260680414222094,426.71
4329,E-GIN-2002,GIN,2.6,292.929
4330,E-GNB-2002,GNB,0.8,500.0
4331,E-GUY-2002,GUY,3.4,670.33
4332,E-HTI-2002,HTI,3.4,377.359
4333,E-HND-2002,HND,10.000261377559681,422.392
4334,E-HKG-2002,HKG,121.2675564380173,674.115
4335,E-HUN-2002,HUN,113.36169500833674,442.515
4336,E-ISL-2002,ISL,5.322584494277102,27.35
4337,E-IND-2002,IND,1815.4193395517752,660.428
4338,E-IDN-2002,IDN,501.821473929881,594.825
4339,E-IRN-2002,IRN,644.5127807936188,491.734
4340,E-IRQ-2002,IRQ,152.82891467,534.483
4341,E-IRL-2002,IRL,86.39002678599779,634.932
4342,E-ISR-2002,ISR,118.50980343199797,650.481
4343,E-ITA-2002,ITA,902.9147540095844,407.875
4344,E-JAM-2002,JAM,22.26772633049466,633.436
4345,E-JPN-2002,JPN,2451.6429722441376,375.149
4346,E-JOR-2002,JOR,31.145934334434333,551.047
4347,E-KAZ-2002,KAZ,349.18649557153066,656.946
4348,E-KEN-2002,KEN,16.022731511646107,189.076
4349,E-KIR-2002,KIR,0.05088,1000.0
4351,E-KWT-2002,KWT,113.35022890442653,460.646
4352,E-KGZ-2002,KGZ,13.099515773601551,156.542
4353,E-LAO-2002,LAO,0.8893884579280227,90.141
4354,E-LVA-2002,LVA,15.81026802843316,0.0
4355,E-LBN-2002,LBN,30.657286168397796,570.136
4356,E-LSO-2002,LSO,0.4,32.258
4357,E-LBR-2002,LBR,1.0,700.0
4358,E-LBY-2002,LBY,81.147771764,503.641
4359,E-LTU-2002,LTU,25.997694574329678,56.43
4360,E-LUX-2002,LUX,19.261749802299015,270.362
4361,E-MDG-2002,MDG,4.062304362035876,275.862
4362,E-MWI-2002,MWI,1.7128809122529647,127.82
4363,E-MYS-2002,MYS,241.2727866224704,508.284
4364,E-MDV-2002,MDV,1.0,666.667
4365,E-MLI-2002,MLI,1.2,292.683
4366,E-MLT-2002,MLT,5.000099647689346,975.61
4367,E-MTQ-2002,MTQ,4.2,704.0
4368,E-MRT-2002,MRT,6.4,660.0
4369,E-MUS-2002,MUS,7.836160442252047,630.435
4370,E-MEX-2002,MEX,769.8676762200389,480.062
4371,E-MDA-2002,MDA,11.574762095730861,639.706
4372,E-MNG-2002,MNG,26.78356972026996,819.398
4373,E-MSR-2002,MSR,0.10804,500.0
4374,E-MAR-2002,MAR,64.7758665061605,732.204
4375,E-MOZ-2002,MOZ,3.035411188,26.149
4376,E-NAM-2002,NAM,4.403701365719293,20.69
4377,E-NRU-2002,NRU,0.4,666.667
4378,E-NPL-2002,NPL,4.828573166252442,28.302
4379,E-NLD-2002,NLD,476.8098025059629,504.823
4380,E-ANT-2002,ANT,24.0,
4381,E-NCL-2002,NCL,4.039210128287135,568.862
4382,E-NZL-2002,NZL,73.04557043004127,219.243
4383,E-NIC-2002,NIC,7.8,544.444
4384,E-NER-2002,NER,2.174548400445333,705.882
4385,E-NGA-2002,NGA,112.47653166980177,318.336
4386,E-NIU-2002,NIU,0.00636,
4387,E-PRK-2002,PRK,166.75956114397835,382.322
4388,E-MKD-2002,MKD,15.892567663855424,717.452
4389,E-MNP-2002,MNP,0.0,
4390,E-NOR-2002,NOR,84.90133150981525,26.187
4391,E-OMN-2002,OMN,40.875115582,460.749
4392,E-PAK-2002,PAK,207.07095038199404,370.276
4393,E-PAN-2002,PAN,26.1167960139838,256.311
4394,E-PNG-2002,PNG,5.231587178,460.145
4395,E-PRY-2002,PRY,7.0,24.298
4396,E-PER-2002,PER,50.74195824165556,132.834
4397,E-PHL-2002,PHL,138.5426537755062,425.853
4398,E-POL-2002,POL,610.8057212639395,915.865
4399,E-PRT-2002,PRT,120.41611450410774,542.217
4400,E-PRI-2002,PRI,62.61295774020884,696.59
4401,E-QAT-2002,QAT,50.470609268,460.695
4402,E-REU-2002,REU,5.2,480.769
4403,E-ROU-2002,ROU,202.55273658568905,438.452
4404,E-RUS-2002,RUS,3071.276132154021,374.336
4405,E-RWA-2002,RWA,1.6,0.0
4406,E-SHN-2002,SHN,0.0254,
4407,E-KNA-2002,KNA,0.2,700.0
4408,E-LCA-2002,LCA,0.6,703.704
4409,E-SPM-2002,SPM,0.13986,800.0
4410,E-WSM-2002,WSM,0.2,333.333
4411,E-STP-2002,STP,0.18418,333.333
4412,E-SAU-2002,SAU,602.6640139399475,582.741
4413,E-SEN-2002,SEN,8.768445286,608.939
4414,E-SRB-2002,SRB,0.0,576.715
4415,E-SYC-2002,SYC,1.2,700.0
4416,E-SLE-2002,SLE,1.8,600.0
4417,E-SGP-2002,SGP,224.63068647778846,558.206
4418,E-SVK-2002,SVK,81.60808469449194,185.031
4419,E-SVN-2002,SVN,30.421003337918947,479.452
4420,E-SLB-2002,SLB,0.4,666.667
4421,E-SOM-2002,SOM,1.4,692.308
4422,E-ZAF-2002,ZAF,781.5221574575053,703.208
4423,E-KOR-2002,KOR,960.7336590096672,436.057
4424,E-ESP-2002,ESP,639.5359708600666,469.459
4425,E-LKA-2002,LKA,22.002395188057257,413.834
4426,E-SDN-2002,SDN,15.0,363.636
4427,E-SUR-2002,SUR,3.4,349.65
4428,E-SWE-2002,SWE,115.84578462209778,27.261
4429,E-CHE-2002,CHE,91.48582999183142,45.865
4430,E-SYR-2002,SYR,98.17502233601385,535.296
4431,E-TWN-2002,TWN,458.43173466979255,547.858
4432,E-TJK-2002,TJK,12.426409157820203,29.062
4433,E-TZA-2002,TZA,6.1678947597676235,46.263
4434,E-THA-2002,THA,334.4163446080314,484.223
4435,E-TGO-2002,TGO,2.0,266.667
4436,E-TON-2002,TON,0.2,750.0
4437,E-TTO-2002,TTO,52.02159324977564,471.3
4438,E-TUN-2002,TUN,41.09014545406872,486.074
4439,E-TUR-2002,TUR,376.7986212203763,461.362
4440,E-TKM-2002,TKM,59.665790156,557.579
4441,E-TCA-2002,TCA,0.03322,700.0
4442,E-TUV-2002,TUV,0.0,
4443,E-UGA-2002,UGA,2.8,40.936
4444,E-UKR-2002,UKR,682.9456045202705,353.069
4445,E-ARE-2002,ARE,278.8747292539588,460.56
4446,E-GBR-2002,GBR,1148.8845830518744,478.274
4447,E-USA-2002,USA,11555.576572,492.456
4448,E-URY-2002,URY,9.96060379825272,29.443
4449,E-UZB-2002,UZB,224.8498301177862,480.024
4450,E-VUT-2002,VUT,0.16842,750.0
4451,E-VEN-2002,VEN,284.4402319361942,167.683
4452,E-VNM-2002,VNM,88.68052701562246,304.783
4453,E-ESH-2002,ESH,0.6,666.667
4454,E-YEM-2002,YEM,28.0,700.565
4455,E-ZMB-2002,ZMB,4.215112835893151,30.826
4456,E-ZWE-2002,ZWE,25.127628269986495,429.782
4457,E-AFG-2003,AFG,1.6778161817785502,255.319
4458,E-ALB-2003,ALB,7.500666384277926,40.0
4459,E-DZA-2003,DZA,144.357842565973,464.644
4460,E-ASM-2003,ASM,1.1198596318890297,722.222
4461,E-AGO-2003,AGO,15.63258228,273.196
4462,E-ATA-2003,ATA,0.4,
4463,E-ATG-2003,ATG,1.0,700.0
4464,E-ARG-2003,ARG,238.44392538755017,265.481
4465,E-ARM-2003,ARM,16.48560680212113,147.793
4466,E-ABW-2003,ABW,2.0,696.203
4467,E-AUS-2003,AUS,725.3911929417511,668.946
4468,E-AUT-2003,AUT,131.8208101275019,199.558
4469,E-AZE-2003,AZE,68.96265934566408,489.054
4470,E-BHR-2003,BHR,43.716497382,490.847
4471,E-BGD-2003,BGD,70.99660018797469,520.979
4472,E-BRB-2003,BRB,3.313782074,701.149
4473,E-BLR-2003,BLR,101.4139035455303,460.059
4474,E-BEL-2003,BEL,272.3716048904495,177.242
4475,E-BLZ-2003,BLZ,1.6,411.765
4476,E-BEN-2003,BEN,3.4,714.286
4477,E-BMU-2003,BMU,1.0,
4478,E-BTN-2003,BTN,0.6604976060564265,24.0
4479,E-BOL-2003,BOL,17.794645692469686,260.766
4480,E-BIH-2003,BIH,30.032291413590997,492.606
4481,E-BWA-2003,BWA,6.979799128475209,823.529
4482,E-BRA-2003,BRA,656.5141092279241,84.042
4483,E-VGB-2003,VGB,0.12078,750.0
4484,E-BRN-2003,BRN,9.75227808,700.0
4485,E-BGR-2003,BGR,86.7055025877253,539.906
4486,E-BFA-2003,BFA,2.2,533.333
4487,E-BDI-2003,BDI,0.8,0.0
4488,E-KHM-2003,KHM,5.400106071743257,661.972
4489,E-CMR-2003,CMR,6.4,52.198
4490,E-CAN-2003,CAN,1073.94534705985,213.813
4491,E-CYM-2003,CYM,0.6,695.652
4492,E-CAF-2003,CAF,0.6,100.0
4493,E-TCD-2003,TCD,0.4,636.364
4494,E-CHL-2003,CHL,107.44559505584763,313.198
4495,E-CHN-2003,CHN,7714.630542285909,677.916
4496,E-COL-2003,COL,97.28869570985059,123.386
4497,E-COM-2003,COM,0.2,666.667
4498,E-COK-2003,COK,0.11458,666.667
4499,E-CRI-2003,CRI,11.055261865735893,41.152
4500,E-HRV-2003,HRV,42.6536248697249,377.302
4501,E-CUB-2003,CUB,67.59980495037627,683.434
4502,E-CYP-2003,CYP,15.888815816289474,740.375
4503,E-DNK-2003,DNK,106.3026652264545,498.057
4504,E-DJI-2003,DJI,3.8,684.211
4505,E-DMA-2003,DMA,0.2,500.0
4506,E-DOM-2003,DOM,35.017641193536676,618.022
4507,E-ECU-2003,ECU,40.49303204641234,244.238
4508,E-EGY-2003,EGY,262.87316286979933,447.137
4509,E-SLV-2003,SLV,11.603170711887442,266.979
4510,E-GNQ-2003,GNQ,5.382870156,666.667
4511,E-ERI-2003,ERI,1.4,692.308
4512,E-EST-2003,EST,10.464715265566808,984.349
4513,E-SWZ-2003,SWZ,2.184656213693548,232.143
4514,E-ETH-2003,ETH,7.800174945840395,38.627
4515,E-FLK-2003,FLK,0.06356,1000.0
4516,E-FJI-2003,FJI,3.458423458384731,347.222
4517,E-FIN-2003,FIN,113.78668740571099,283.218
4518,E-FRA-2003,FRA,810.9182374896344,58.218
4519,E-GUF-2003,GUF,2.0,79.365
4520,E-PYF-2003,PYF,1.4,508.772
4521,E-GAB-2003,GAB,3.753116782,287.671
4522,E-GEO-2003,GEO,9.076404042055245,63.739
4523,E-DEU-2003,DEU,1745.1544756162987,499.34
4524,E-GHA-2003,GHA,11.0,198.953
4525,E-GIB-2003,GIB,8.0,
4526,E-GRC-2003,GRC,205.83935589220798,906.324
4527,E-GRL-2003,GRL,1.2,333.333
4528,E-GRD-2003,GRD,0.4,687.5
4529,E-GLP-2003,GLP,3.8,564.885
4530,E-GUM-2003,GUM,6.622915957711202,702.381
4531,E-GTM-2003,GTM,20.440836930167123,412.533
4532,E-GIN-2003,GIN,2.6,390.805
4533,E-GNB-2003,GNB,0.8,500.0
4534,E-GUY-2003,GUY,3.6,670.732
4535,E-HTI-2003,HTI,3.4,372.549
4536,E-HND-2003,HND,11.203401709804783,422.988
4537,E-HKG-2003,HKG,132.02847403644148,674.25
4538,E-HUN-2003,HUN,110.43569507614485,468.59
4539,E-ISL-2003,ISL,5.618580397607765,27.08
4540,E-IND-2003,IND,1907.6933185140708,661.259
4541,E-IDN-2003,IDN,532.4041289444917,605.973
4542,E-IRN-2003,IRN,701.8393185143979,477.826
4543,E-IRQ-2003,IRQ,155.259506746,595.739
4544,E-IRL-2003,IRL,84.18423719607563,633.926
4545,E-ISR-2003,ISR,127.5440682043843,649.342
4546,E-ITA-2003,ITA,915.6685615460301,445.783
4547,E-JAM-2003,JAM,22.444526738123212,630.015
