,id_cons,id_pais,con_bio_porc_anual,con_biocomb,con_carb_porc_anual,con_carbon,en_con_carb_porc_anual,con_gas_porc_anual,con_gas,con_hydro_porc_anual,con_hydro,con_nuc_porc_anual,con_nuc,con_petr_porc_anual,con_petr,con_sol_porc_anual,con_sol,con_eol_porc_anual,con_eol
5453,C-NPL-1990,NPL,,,,,,,,,,,,,,,,,
5454,C-NPL-1991,NPL,,,,,,,,,,,,,,,,,
5455,C-NPL-1992,NPL,,,,,,,,,,,,,,,,,
5456,C-NPL-1993,NPL,,,,,,,,,,,,,,,,,
5457,C-NPL-1994,NPL,,,,,,,,,,,,,,,,,
5458,C-NPL-1995,NPL,,,,,,,,,,,,,,,,,
5459,C-NPL-1996,NPL,,,,,,,,,,,,,,,,,
5460,C-NPL-1997,NPL,,,,,,,,,,,,,,,,,
5461,C-NPL-1998,NPL,,,,,,,,,,,,,,,,,
5462,C-NPL-1999,NPL,,,,,,,,,,,,,,,,,
5463,C-NPL-2000,NPL,,,,,,,,,,,,,,,,,
5464,C-NPL-2001,NPL,,,,,,,,,,,,,,,,,
5465,C-NPL-2002,NPL,,,,,,,,,,,,,,,,,
5466,C-NPL-2003,NPL,,,,,,,,,,,,,,,,,
5467,C-NPL-2004,NPL,,,,,,,,,,,,,,,,,
5468,C-NPL-2005,NPL,,,,,,,,,,,,,,,,,
5469,C-NPL-2006,NPL,,,,,,,,,,,,,,,,,
5470,C-NPL-2007,NPL,,,,,,,,,,,,,,,,,
5471,C-NPL-2008,NPL,,,,,,,,,,,,,,,,,
5472,C-NPL-2009,NPL,,,,,,,,,,,,,,,,,
5473,C-NPL-2010,NPL,,,,,,,,,,,,,,,,,
5474,C-NPL-2011,NPL,,,,,,,,,,,,,,,,,
5475,C-NPL-2012,NPL,,,,,,,,,,,,,,,,,
5476,C-NPL-2013,NPL,,,,,,,,,,,,,,,,,
5477,C-NPL-2014,NPL,,,,,,,,,,,,,,,,,
5478,C-NPL-2015,NPL,,,,,,,,,,,,,,,,,
5479,C-NPL-2016,NPL,,,,,,,,,,,,,,,,,
5480,C-NPL-2017,NPL,,,,,,,,,,,,,,,,,
5481,C-NPL-2018,NPL,,,,,,,,,,,,,,,,,
5482,C-NPL-2019,NPL,,,,,,,,,,,,,,,,,
5483,C-NPL-2020,NPL,,,,,,,,,,,,,,,,,
5484,C-NLD-1980,NLD,,,15.972,46.389,5.319,-8.586,351.944,,0.0,20.378,11.918,-6.477,458.675,,0.0,,0.0
5485,C-NLD-1981,NLD,,,10.778,51.389,6.213,-4.815,335.0,,0.0,-12.905,10.38,-6.935,426.868,,0.0,,0.0
5486,C-NLD-1982,NLD,,,15.676,59.444,7.776,-4.478,320.0,,0.0,6.534,11.058,-12.603,373.068,,0.0,,0.0
5487,C-NLD-1983,NLD,,,3.271,61.389,7.993,6.944,342.222,,0.0,-7.904,10.184,-5.236,353.534,,0.0,,0.0
5488,C-NLD-1984,NLD,,,20.814,74.167,9.301,6.25,363.611,,0.0,3.399,10.53,-1.281,349.007,,0.0,,0.0
5489,C-NLD-1985,NLD,,,-0.375,73.889,8.98,5.424,383.333,,0.009,5.066,11.063,1.186,353.146,,0.0,,0.0
5490,C-NLD-1986,NLD,,,3.008,76.111,8.813,-0.29,382.222,0.0,0.009,8.13,11.963,10.88,391.567,,0.0,,0.003
5491,C-NLD-1987,NLD,,,5.474,80.278,9.108,3.198,394.444,-66.667,0.003,-15.655,10.09,0.716,394.372,,0.0,100.0,0.006
5492,C-NLD-1988,NLD,,,19.723,96.111,10.868,-9.577,356.667,100.0,0.006,3.346,10.428,6.104,418.446,,0.0,700.0,0.047
5493,C-NLD-1989,NLD,,,-0.867,95.278,10.724,2.57,365.833,1750.0,0.109,9.361,11.404,-1.327,412.892,,0.0,43.75,0.068
5494,C-NLD-1990,NLD,,0.0,6.706,101.667,11.163,0.607,368.056,129.73,0.251,-12.864,9.937,3.785,428.52,,0.0,143.478,0.166
5495,C-NLD-1991,NLD,,0.0,-7.923,93.611,10.087,11.585,410.694,22.353,0.308,-4.94,9.446,-4.007,411.35,,0.0,57.143,0.26
5496,C-NLD-1992,NLD,,0.0,-0.297,93.333,9.938,-2.624,399.917,15.385,0.355,14.148,10.783,4.994,431.892,,0.003,67.045,0.435
5497,C-NLD-1993,NLD,,0.0,0.893,94.167,9.944,2.848,411.306,-23.333,0.272,3.895,11.203,-1.191,426.747,0.0,0.003,18.367,0.515
5498,C-NLD-1994,NLD,,0.0,6.49,100.278,10.704,-3.424,397.222,8.696,0.296,0.481,11.256,-0.631,424.055,-99.0,0.0,36.782,0.704
5499,C-NLD-1995,NLD,,0.0,3.324,103.611,10.627,2.72,408.028,-12.0,0.26,1.286,11.401,5.523,447.475,9900.001,0.003,33.193,0.937
5500,C-NLD-1996,NLD,,0.0,-3.485,100.0,9.832,10.824,452.194,-9.091,0.237,3.534,11.804,-0.022,447.377,100.0,0.006,37.855,1.292
5501,C-NLD-1997,NLD,,0.0,-2.778,97.222,9.733,-6.303,423.694,15.0,0.272,-42.115,6.833,3.883,464.748,0.0,0.006,8.696,1.405
5502,C-NLD-1998,NLD,,0.0,2.0,99.167,9.858,-1.252,418.389,22.076,0.332,58.185,10.808,1.187,470.267,75.0,0.01,34.737,1.892
5503,C-NLD-1999,NLD,,0.0,-12.325,86.944,8.749,-2.297,408.778,-19.643,0.267,0.502,10.863,1.919,479.294,50.571,0.016,0.781,1.907
5504,C-NLD-2000,NLD,,0.0,3.834,90.278,8.967,0.279,409.917,57.778,0.421,2.377,11.121,1.437,486.182,46.3,0.023,28.527,2.451
5505,C-NLD-2001,NLD,,0.0,6.462,96.111,9.192,2.019,418.194,-17.605,0.345,1.362,11.199,4.841,509.719,69.39,0.038,-0.483,2.424
5506,C-NLD-2002,NLD,,0.0,0.578,96.667,9.241,-1.01,413.972,-6.553,0.32,-1.486,10.961,0.458,512.051,30.475,0.05,14.667,2.761
5507,C-NLD-2003,NLD,,0.0,3.448,100.0,9.496,0.691,416.833,-34.307,0.209,2.669,11.182,0.148,512.808,80.399,0.089,39.323,3.822
5508,C-NLD-2004,NLD,,0.0,-1.389,98.611,9.057,2.386,426.778,32.919,0.276,-4.877,10.569,4.605,536.421,7.807,0.095,41.654,5.38
5509,C-NLD-2005,NLD,,0.0,-4.507,94.167,8.466,-2.864,414.556,-8.077,0.252,4.59,10.984,6.152,569.423,3.196,0.098,10.712,5.919
5510,C-NLD-2006,NLD,,0.465,-4.72,89.722,8.235,-3.973,398.083,19.544,0.299,-13.209,9.473,-0.413,567.073,2.994,0.1,32.269,7.779
5511,C-NLD-2007,NLD,716.253,3.799,8.978,97.778,8.829,-2.519,388.056,1.712,0.303,21.066,11.397,2.9,583.52,1.388,0.101,25.713,9.719
5512,C-NLD-2008,NLD,-13.134,3.3,-5.398,92.5,8.452,4.08,403.889,-6.542,0.281,-0.748,11.241,-4.909,554.876,8.896,0.109,23.897,11.966
5513,C-NLD-2009,NLD,30.902,4.32,-5.706,87.222,8.081,2.4,413.583,-2.778,0.272,1.906,11.385,-4.469,530.078,14.284,0.124,7.632,12.8
5514,C-NLD-2010,NLD,-38.694,2.648,0.637,87.778,7.682,13.057,467.583,7.143,0.289,-6.571,10.572,1.859,539.929,33.75,0.165,-12.879,11.083
5515,C-NLD-2011,NLD,74.396,4.618,-1.361,86.583,7.907,-12.47,409.278,-45.28,0.157,4.324,10.961,1.209,546.457,68.804,0.277,27.726,14.07
5516,C-NLD-2012,NLD,-5.971,4.343,9.881,95.139,8.983,-4.018,392.833,83.137,0.286,-5.459,10.3,-5.048,518.872,152.883,0.696,-2.32,13.66
5517,C-NLD-2013,NLD,3.155,4.48,0.058,95.194,9.265,-0.438,391.111,9.507,0.312,-26.154,7.56,-4.983,493.015,103.308,1.406,12.953,15.336
5518,C-NLD-2014,NLD,-0.921,4.438,10.622,105.306,10.86,-11.861,344.722,-2.088,0.303,41.526,10.636,-4.589,470.392,52.115,2.126,3.024,15.706
5519,C-NLD-2015,NLD,11.688,4.957,22.184,128.667,13.082,-1.136,340.806,-16.909,0.25,-0.324,10.538,-2.38,459.196,42.911,3.02,30.23,20.332
5520,C-NLD-2016,NLD,-1.781,4.869,-7.297,119.278,11.908,3.146,351.528,8.613,0.27,-2.888,10.173,3.194,473.862,39.047,4.175,8.22,21.873
5521,C-NLD-2017,NLD,9.382,5.326,-10.317,106.972,10.842,2.663,360.889,-39.0,0.164,-14.085,8.689,-3.792,455.894,41.356,5.866,29.354,28.127
5522,C-NLD-2018,NLD,23.733,6.589,-10.153,96.111,9.744,-1.647,354.944,18.033,0.192,3.3,8.923,2.503,467.306,68.275,9.814,-0.192,27.908
5523,C-NLD-2019,NLD,31.268,8.65,-22.312,74.667,7.576,4.296,370.194,2.778,0.197,11.238,9.89,-1.816,458.82,45.562,14.233,9.095,30.335
5524,C-NLD-2020,NLD,9.646,9.484,-35.975,47.806,5.085,-2.341,361.528,-37.838,0.122,4.543,10.301,-8.594,419.388,62.328,23.019,33.292,40.285
5525,C-NLD-2021,NLD,-15.918,7.975,36.258,65.139,6.749,-3.004,350.667,91.304,0.233,-6.391,9.607,0.22,420.312,30.473,29.923,16.657,46.823
5526,C-ANT-1980,ANT,,,,,,,,,,,,,,,,,
5527,C-ANT-1981,ANT,,,,,,,,,,,,,,,,,
5528,C-ANT-1982,ANT,,,,,,,,,,,,,,,,,
5529,C-ANT-1983,ANT,,,,,,,,,,,,,,,,,
5530,C-ANT-1984,ANT,,,,,,,,,,,,,,,,,
5531,C-ANT-1985,ANT,,,,,,,,,,,,,,,,,
5532,C-ANT-1986,ANT,,,,,,,,,,,,,,,,,
5533,C-ANT-1987,ANT,,,,,,,,,,,,,,,,,
5534,C-ANT-1988,ANT,,,,,,,,,,,,,,,,,
5535,C-ANT-1989,ANT,,,,,,,,,,,,,,,,,
5536,C-ANT-1990,ANT,,,,,,,,,,,,,,,,,
5537,C-ANT-1991,ANT,,,,,,,,,,,,,,,,,
5538,C-ANT-1992,ANT,,,,,,,,,,,,,,,,,
5539,C-ANT-1993,ANT,,,,,,,,,,,,,,,,,
5540,C-ANT-1994,ANT,,,,,,,,,,,,,,,,,
5541,C-ANT-1995,ANT,,,,,,,,,,,,,,,,,
5542,C-ANT-1996,ANT,,,,,,,,,,,,,,,,,
5543,C-ANT-1997,ANT,,,,,,,,,,,,,,,,,
5544,C-ANT-1998,ANT,,,,,,,,,,,,,,,,,
5545,C-ANT-1999,ANT,,,,,,,,,,,,,,,,,
5546,C-ANT-2000,ANT,,,,,,,,,,,,,,,,,
5547,C-ANT-2001,ANT,,,,,,,,,,,,,,,,,
5548,C-ANT-2002,ANT,,,,,,,,,,,,,,,,,
5549,C-ANT-2003,ANT,,,,,,,,,,,,,,,,,
5550,C-ANT-2004,ANT,,,,,,,,,,,,,,,,,
5551,C-ANT-2005,ANT,,,,,,,,,,,,,,,,,
5552,C-ANT-2006,ANT,,,,,,,,,,,,,,,,,
5553,C-ANT-2007,ANT,,,,,,,,,,,,,,,,,
5554,C-ANT-2008,ANT,,,,,,,,,,,,,,,,,
5555,C-ANT-2009,ANT,,,,,,,,,,,,,,,,,
5556,C-ANT-2010,ANT,,,,,,,,,,,,,,,,,
5557,C-ANT-2011,ANT,,,,,,,,,,,,,,,,,
5558,C-ANT-2012,ANT,,,,,,,,,,,,,,,,,
5559,C-ANT-2013,ANT,,,,,,,,,,,,,,,,,
5560,C-ANT-2014,ANT,,,,,,,,,,,,,,,,,
5561,C-ANT-2015,ANT,,,,,,,,,,,,,,,,,
5562,C-ANT-2016,ANT,,,,,,,,,,,,,,,,,
5563,C-ANT-2017,ANT,,,,,,,,,,,,,,,,,
5564,C-ANT-2018,ANT,,,,,,,,,,,,,,,,,
5565,C-ANT-2019,ANT,,,,,,,,,,,,,,,,,
5566,C-NCL-1980,NCL,,,,,,,,,,,,,,,,,
5567,C-NCL-1981,NCL,,,,,,,,,,,,,,,,,
5568,C-NCL-1982,NCL,,,,,,,,,,,,,,,,,
5569,C-NCL-1983,NCL,,,,,,,,,,,,,,,,,
5570,C-NCL-1984,NCL,,,,,,,,,,,,,,,,,
5571,C-NCL-1985,NCL,,,,,,,,,,,,,,,,,
5572,C-NCL-1986,NCL,,,,,,,,,,,,,,,,,
5573,C-NCL-1987,NCL,,,,,,,,,,,,,,,,,
5574,C-NCL-1988,NCL,,,,,,,,,,,,,,,,,
5575,C-NCL-1989,NCL,,,,,,,,,,,,,,,,,
5576,C-NCL-1990,NCL,,,,,,,,,,,,,,,,,
5577,C-NCL-1991,NCL,,,,,,,,,,,,,,,,,
5578,C-NCL-1992,NCL,,,,,,,,,,,,,,,,,
5579,C-NCL-1993,NCL,,,,,,,,,,,,,,,,,
5580,C-NCL-1994,NCL,,,,,,,,,,,,,,,,,
5581,C-NCL-1995,NCL,,,,,,,,,,,,,,,,,
5582,C-NCL-1996,NCL,,,,,,,,,,,,,,,,,
5583,C-NCL-1997,NCL,,,,,,,,,,,,,,,,,
5584,C-NCL-1998,NCL,,,,,,,,,,,,,,,,,
5585,C-NCL-1999,NCL,,,,,,,,,,,,,,,,,
5586,C-NCL-2000,NCL,,,,,,,,,,,,,,,,,
5587,C-NCL-2001,NCL,,,,,,,,,,,,,,,,,
5588,C-NCL-2002,NCL,,,,,,,,,,,,,,,,,
5589,C-NCL-2003,NCL,,,,,,,,,,,,,,,,,
5590,C-NCL-2004,NCL,,,,,,,,,,,,,,,,,
5591,C-NCL-2005,NCL,,,,,,,,,,,,,,,,,
5592,C-NCL-2006,NCL,,,,,,,,,,,,,,,,,
5593,C-NCL-2007,NCL,,,,,,,,,,,,,,,,,
5594,C-NCL-2008,NCL,,,,,,,,,,,,,,,,,
5595,C-NCL-2009,NCL,,,,,,,,,,,,,,,,,
5596,C-NCL-2010,NCL,,,,,,,,,,,,,,,,,
5597,C-NCL-2011,NCL,,,,,,,,,,,,,,,,,
5598,C-NCL-2012,NCL,,,,,,,,,,,,,,,,,
5599,C-NCL-2013,NCL,,,,,,,,,,,,,,,,,
5600,C-NCL-2014,NCL,,,,,,,,,,,,,,,,,
5601,C-NCL-2015,NCL,,,,,,,,,,,,,,,,,
5602,C-NCL-2016,NCL,,,,,,,,,,,,,,,,,
5603,C-NCL-2017,NCL,,,,,,,,,,,,,,,,,
5604,C-NCL-2018,NCL,,,,,,,,,,,,,,,,,
5605,C-NCL-2019,NCL,,,,,,,,,,,,,,,,,
5606,C-NCL-2020,NCL,,,,,,,,,,,,,,,,,
5607,C-NZL-1980,NZL,,,2.855,13.628,10.123,-8.705,8.698,4.995,57.261,,0.0,-3.515,49.191,,0.0,,0.0
5608,C-NZL-1981,NZL,,,-0.369,13.578,10.062,22.753,10.678,1.627,58.193,,0.0,-5.006,46.728,,0.0,,0.0
5609,C-NZL-1982,NZL,,,-1.969,13.311,9.558,81.939,19.427,-6.991,54.125,,0.0,-0.4,46.541,,0.0,,0.0
5610,C-NZL-1983,NZL,,,10.805,14.749,10.189,8.572,21.092,7.908,58.405,,0.0,-4.16,44.605,,0.0,,0.0
5611,C-NZL-1984,NZL,,,-6.994,13.717,8.995,28.226,27.045,3.166,60.254,,0.0,1.202,45.141,,0.0,,0.0
5612,C-NZL-1985,NZL,,,-7.663,12.666,8.214,27.524,34.489,-3.283,58.276,,0.0,-5.221,42.784,,0.0,,0.0
5613,C-NZL-1986,NZL,,,14.928,14.557,8.752,20.667,41.617,12.126,65.343,,0.0,-9.746,38.615,,0.0,,0.0
5614,C-NZL-1987,NZL,,,-16.535,12.15,7.239,-3.272,40.255,-0.765,64.842,,0.0,15.035,44.42,,0.0,,0.0
5615,C-NZL-1988,NZL,,,8.363,13.166,7.49,9.68,44.152,4.716,67.9,,0.0,-0.125,44.365,,0.0,,0.0
5616,C-NZL-1989,NZL,,,8.874,14.334,9.094,-45.608,24.015,-1.758,66.706,,0.0,1.38,44.977,,0.0,,0.0
5617,C-NZL-1990,NZL,,,-2.832,13.928,7.476,85.085,44.449,2.777,68.559,,0.0,12.708,50.692,,0.0,,0.0
5618,C-NZL-1991,NZL,,,-4.651,13.281,6.992,8.768,48.346,-1.254,67.699,,0.0,1.506,51.455,,0.0,,0.0
5619,C-NZL-1992,NZL,,,10.114,14.624,7.686,5.823,51.161,-7.87,62.371,,0.0,3.195,53.1,,0.0,,0.002
5620,C-NZL-1993,NZL,,,-1.487,14.406,7.357,-2.464,49.901,11.379,69.468,,0.0,-0.925,52.608,,0.0,42.69,0.003
5621,C-NZL-1994,NZL,,,-5.474,13.618,6.575,-6.271,46.771,9.978,76.4,,0.0,16.478,61.278,,0.0,2.459,0.003
5622,C-NZL-1995,NZL,,,0.277,13.655,6.366,-4.577,44.63,6.571,81.42,,0.0,7.553,65.906,,0.0,0.0,0.003
5623,C-NZL-1996,NZL,,,-1.447,13.458,6.18,13.991,50.875,-4.91,77.423,,0.0,2.151,67.324,,0.0,724.3,0.025
5624,C-NZL-1997,NZL,,,7.955,14.528,6.654,7.725,54.805,-11.171,68.774,,0.0,5.853,71.264,,0.0,63.261,0.04
5625,C-NZL-1998,NZL,,,-8.819,13.247,6.069,-11.849,48.311,8.862,74.869,,0.0,1.209,72.126,,0.0,62.354,0.065
5626,C-NZL-1999,NZL,,,2.447,13.571,6.181,14.328,55.234,-9.478,67.773,,0.0,0.508,72.492,,0.0,76.681,0.115
5627,C-NZL-2000,NZL,,,-5.242,12.86,5.601,6.371,58.753,6.612,72.254,,0.0,2.748,74.484,,0.0,208.282,0.355
5628,C-NZL-2001,NZL,,,23.847,15.927,7.014,5.515,61.993,-11.27,63.695,,0.0,0.455,74.823,,0.0,15.623,0.408
5629,C-NZL-2002,NZL,,,-0.05,15.919,6.761,-4.535,59.182,14.722,72.6,,0.0,3.777,77.649,,0.0,11.868,0.454
5630,C-NZL-2003,NZL,,,44.324,22.974,10.084,-24.599,44.624,-5.026,68.509,,0.0,5.547,81.956,,0.0,-5.751,0.425
5631,C-NZL-2004,NZL,,,3.326,23.739,10.059,-8.753,40.718,15.313,78.496,,0.0,0.474,82.344,,0.0,146.714,1.042
5632,C-NZL-2005,NZL,,,11.327,26.427,11.556,-7.716,37.576,-14.363,66.796,,0.0,3.673,85.368,,0.0,69.937,1.759
5633,C-NZL-2006,NZL,,,-1.536,26.022,11.281,1.539,38.154,1.053,67.075,,0.0,0.968,86.195,,0.0,1.275,1.77
5634,C-NZL-2007,NZL,,,-24.213,19.721,8.579,10.478,42.152,0.285,66.846,,0.0,0.462,86.593,,0.01,49.446,2.629
5635,C-NZL-2008,NZL,,,24.093,24.472,10.611,-7.371,39.045,-5.47,62.797,,0.0,1.338,87.752,1.46,0.01,13.827,2.974
5636,C-NZL-2009,NZL,,,-23.101,18.819,8.187,2.801,40.139,8.368,67.632,,0.0,-4.557,83.753,3.885,0.01,39.492,4.123
5637,C-NZL-2010,NZL,,,-14.597,16.072,6.842,9.021,43.76,2.102,68.63,,0.0,0.111,83.846,6.648,0.011,10.885,4.544
5638,C-NZL-2011,NZL,,,1.23,16.27,6.883,-8.1,40.215,1.554,69.272,,0.0,3.033,86.388,7.793,0.011,19.548,5.399
5639,C-NZL-2012,NZL,,,24.6,20.272,8.519,11.019,44.647,-8.817,62.781,,0.0,-1.459,85.128,16.867,0.013,6.232,5.701
5640,C-NZL-2013,NZL,,,-11.812,17.878,7.453,5.416,47.065,0.578,62.764,,0.0,1.428,86.344,38.596,0.018,-2.757,5.51
5641,C-NZL-2014,NZL,,,-7.65,16.51,6.584,11.101,52.29,5.597,65.88,,0.0,1.694,87.806,180.051,0.051,9.365,5.99
5642,C-NZL-2015,NZL,,,0.991,16.673,6.611,-8.168,48.019,0.871,66.058,,0.0,3.999,91.317,95.517,0.099,6.915,6.367
5643,C-NZL-2016,NZL,,,-17.257,13.796,5.416,-0.094,47.974,5.728,69.429,,0.0,2.514,93.613,54.424,0.151,-0.988,6.266
5644,C-NZL-2017,NZL,,,5.366,14.536,5.603,4.06,49.921,-2.927,67.0,,0.0,5.47,98.734,35.968,0.205,-10.668,5.565
5645,C-NZL-2018,NZL,,,7.818,15.673,6.085,-9.798,45.03,4.285,69.462,,0.0,-0.206,98.53,30.707,0.266,-1.104,5.471
5646,C-NZL-2019,NZL,,,13.813,17.838,6.761,6.731,48.061,-2.498,67.477,,0.0,2.406,100.901,27.025,0.336,9.077,5.946
5647,C-NZL-2020,NZL,,,-4.271,17.076,7.138,-4.817,45.746,-5.197,63.735,,0.0,-17.872,82.868,25.58,0.421,2.178,6.053
5648,C-NZL-2021,NZL,,,17.31,20.032,8.571,-15.153,38.814,-0.185,63.384,,,-2.48,80.813,27.85,0.536,14.635,6.914
5649,C-NIC-1980,NIC,,,,,,,,,,,,,,,,,
5650,C-NIC-1981,NIC,,,,,,,,,,,,,,,,,
5651,C-NIC-1982,NIC,,,,,,,,,,,,,,,,,
5652,C-NIC-1983,NIC,,,,,,,,,,,,,,,,,
5653,C-NIC-1984,NIC,,,,,,,,,,,,,,,,,
5654,C-NIC-1985,NIC,,,,,,,,,,,,,,,,,
5655,C-NIC-1986,NIC,,,,,,,,,,,,,,,,,
5656,C-NIC-1987,NIC,,,,,,,,,,,,,,,,,
5657,C-NIC-1988,NIC,,,,,,,,,,,,,,,,,
5658,C-NIC-1989,NIC,,,,,,,,,,,,,,,,,
5659,C-NIC-1990,NIC,,,,,,,,,,,,,,,,,
5660,C-NIC-1991,NIC,,,,,,,,,,,,,,,,,
5661,C-NIC-1992,NIC,,,,,,,,,,,,,,,,,
5662,C-NIC-1993,NIC,,,,,,,,,,,,,,,,,
5663,C-NIC-1994,NIC,,,,,,,,,,,,,,,,,
5664,C-NIC-1995,NIC,,,,,,,,,,,,,,,,,
5665,C-NIC-1996,NIC,,,,,,,,,,,,,,,,,
5666,C-NIC-1997,NIC,,,,,,,,,,,,,,,,,
5667,C-NIC-1998,NIC,,,,,,,,,,,,,,,,,
5668,C-NIC-1999,NIC,,,,,,,,,,,,,,,,,
5669,C-NIC-2000,NIC,,,,,,,,,,,,,,,,,
5670,C-NIC-2001,NIC,,,,,,,,,,,,,,,,,
5671,C-NIC-2002,NIC,,,,,,,,,,,,,,,,,
5672,C-NIC-2003,NIC,,,,,,,,,,,,,,,,,
5673,C-NIC-2004,NIC,,,,,,,,,,,,,,,,,
5674,C-NIC-2005,NIC,,,,,,,,,,,,,,,,,
5675,C-NIC-2006,NIC,,,,,,,,,,,,,,,,,
5676,C-NIC-2007,NIC,,,,,,,,,,,,,,,,,
5677,C-NIC-2008,NIC,,,,,,,,,,,,,,,,,
5678,C-NIC-2009,NIC,,,,,,,,,,,,,,,,,
5679,C-NIC-2010,NIC,,,,,,,,,,,,,,,,,
5680,C-NIC-2011,NIC,,,,,,,,,,,,,,,,,
5681,C-NIC-2012,NIC,,,,,,,,,,,,,,,,,
5682,C-NIC-2013,NIC,,,,,,,,,,,,,,,,,
5683,C-NIC-2014,NIC,,,,,,,,,,,,,,,,,
5684,C-NIC-2015,NIC,,,,,,,,,,,,,,,,,
5685,C-NIC-2016,NIC,,,,,,,,,,,,,,,,,
5686,C-NIC-2017,NIC,,,,,,,,,,,,,,,,,
5687,C-NIC-2018,NIC,,,,,,,,,,,,,,,,,
5688,C-NIC-2019,NIC,,,,,,,,,,,,,,,,,
5689,C-NIC-2020,NIC,,,,,,,,,,,,,,,,,
5690,C-NER-1980,NER,,,,,,,,,,,,,,,,,
5691,C-NER-1981,NER,,,,,,,,,,,,,,,,,
5692,C-NER-1982,NER,,,,,,,,,,,,,,,,,
5693,C-NER-1983,NER,,,,,,,,,,,,,,,,,
5694,C-NER-1984,NER,,,,,,,,,,,,,,,,,
5695,C-NER-1985,NER,,,,,,,,,,,,,,,,,
5696,C-NER-1986,NER,,,,,,,,,,,,,,,,,
5697,C-NER-1987,NER,,,,,,,,,,,,,,,,,
5698,C-NER-1988,NER,,,,,,,,,,,,,,,,,
5699,C-NER-1989,NER,,,,,,,,,,,,,,,,,
5700,C-NER-1990,NER,,,,,,,,,,,,,,,,,
5701,C-NER-1991,NER,,,,,,,,,,,,,,,,,
5702,C-NER-1992,NER,,,,,,,,,,,,,,,,,
5703,C-NER-1993,NER,,,,,,,,,,,,,,,,,
5704,C-NER-1994,NER,,,,,,,,,,,,,,,,,
5705,C-NER-1995,NER,,,,,,,,,,,,,,,,,
5706,C-NER-1996,NER,,,,,,,,,,,,,,,,,
5707,C-NER-1997,NER,,,,,,,,,,,,,,,,,
5708,C-NER-1998,NER,,,,,,,,,,,,,,,,,
5709,C-NER-1999,NER,,,,,,,,,,,,,,,,,
5710,C-NER-2000,NER,,,,,,,,,,,,,,,,,
5711,C-NER-2001,NER,,,,,,,,,,,,,,,,,
5712,C-NER-2002,NER,,,,,,,,,,,,,,,,,
5713,C-NER-2003,NER,,,,,,,,,,,,,,,,,
5714,C-NER-2004,NER,,,,,,,,,,,,,,,,,
5715,C-NER-2005,NER,,,,,,,,,,,,,,,,,
5716,C-NER-2006,NER,,,,,,,,,,,,,,,,,
5717,C-NER-2007,NER,,,,,,,,,,,,,,,,,
5718,C-NER-2008,NER,,,,,,,,,,,,,,,,,
5719,C-NER-2009,NER,,,,,,,,,,,,,,,,,
5720,C-NER-2010,NER,,,,,,,,,,,,,,,,,
5721,C-NER-2011,NER,,,,,,,,,,,,,,,,,
5722,C-NER-2012,NER,,,,,,,,,,,,,,,,,
5723,C-NER-2013,NER,,,,,,,,,,,,,,,,,
5724,C-NER-2014,NER,,,,,,,,,,,,,,,,,
5725,C-NER-2015,NER,,,,,,,,,,,,,,,,,
5726,C-NER-2016,NER,,,,,,,,,,,,,,,,,
5727,C-NER-2017,NER,,,,,,,,,,,,,,,,,
5728,C-NER-2018,NER,,,,,,,,,,,,,,,,,
5729,C-NER-2019,NER,,,,,,,,,,,,,,,,,
5730,C-NER-2020,NER,,,,,,,,,,,,,,,,,
5731,C-NGA-1980,NGA,,,,,,,,,,,,,,,,,
5732,C-NGA-1981,NGA,,,,,,,,,,,,,,,,,
5733,C-NGA-1982,NGA,,,,,,,,,,,,,,,,,
5734,C-NGA-1983,NGA,,,,,,,,,,,,,,,,,
5735,C-NGA-1984,NGA,,,,,,,,,,,,,,,,,
5736,C-NGA-1985,NGA,,,,,,,,,,,,,,,,,
5737,C-NGA-1986,NGA,,,,,,,,,,,,,,,,,
5738,C-NGA-1987,NGA,,,,,,,,,,,,,,,,,
5739,C-NGA-1988,NGA,,,,,,,,,,,,,,,,,
5740,C-NGA-1989,NGA,,,,,,,,,,,,,,,,,
5741,C-NGA-1990,NGA,,,,,,,,,,,,,,,,,
5742,C-NGA-1991,NGA,,,,,,,,,,,,,,,,,
5743,C-NGA-1992,NGA,,,,,,,,,,,,,,,,,
5744,C-NGA-1993,NGA,,,,,,,,,,,,,,,,,
5745,C-NGA-1994,NGA,,,,,,,,,,,,,,,,,
5746,C-NGA-1995,NGA,,,,,,,,,,,,,,,,,
5747,C-NGA-1996,NGA,,,,,,,,,,,,,,,,,
5748,C-NGA-1997,NGA,,,,,,,,,,,,,,,,,
5749,C-NGA-1998,NGA,,,,,,,,,,,,,,,,,
5750,C-NGA-1999,NGA,,,,,,,,,,,,,,,,,
5751,C-NGA-2000,NGA,,,,,,,,,,,,,,,,,
5752,C-NGA-2001,NGA,,,,,,,,,,,,,,,,,
5753,C-NGA-2002,NGA,,,,,,,,,,,,,,,,,
5754,C-NGA-2003,NGA,,,,,,,,,,,,,,,,,
5755,C-NGA-2004,NGA,,,,,,,,,,,,,,,,,
5756,C-NGA-2005,NGA,,,,,,,,,,,,,,,,,
5757,C-NGA-2006,NGA,,,,,,,,,,,,,,,,,
5758,C-NGA-2007,NGA,,,,,,,,,,,,,,,,,
5759,C-NGA-2008,NGA,,,,,,,,,,,,,,,,,
