,id_gen,id_pais,poblacion,pbi,gen_biocomb,gen_bio_porc,gen_carbon,gen_carbon_porc,gen_gas,gen_gas_porc,gen_hidro,gen_hidro_porc,import_netas,import_netas_porc,gen_nuclear,gen_nuclear_porc,gen_petroleo,gen_petroleo_porc,gen_solar,gen_solar_porc,gen_eolica,gen_eolica_porc
3651,G-ISL-1982,ISL,233273.0,5961541632.0,,,,,,,3.407,,,,0.0,,,,0.0,,0.0,
3652,G-ISL-1983,ISL,236021.0,5832393728.0,,,,,,,3.588,,,,0.0,,,,0.0,,0.0,
3653,G-ISL-1984,ISL,238818.0,6072950784.0,,,,,,,3.738,,,,0.0,,,,0.0,,0.0,
3654,G-ISL-1985,ISL,241587.0,6274063872.0,,,,,,,3.663,95.452,,,0.0,0.0,,,0.0,0.0,0.0,0.0
3655,G-ISL-1986,ISL,244335.0,6667649536.0,,,,,,,3.842,94.676,,,0.0,0.0,,,0.0,0.0,0.0,0.0
3656,G-ISL-1987,ISL,247057.0,7236537344.0,,,,,,,3.914,94.267,,,0.0,0.0,,,0.0,0.0,0.0,0.0
3657,G-ISL-1988,ISL,249755.0,7230172672.0,,,,,,,4.164,94.295,,,0.0,0.0,,,0.0,0.0,0.0,0.0
3658,G-ISL-1989,ISL,252424.0,7241678336.0,,,,,,,4.213,94.145,,,0.0,0.0,,,0.0,0.0,0.0,0.0
3659,G-ISL-1990,ISL,255044.0,7325718528.0,0.0,0.0,0.0,0.0,0.0,0.0,4.154,93.4,0.0,0.0,0.0,0.0,0.01,0.225,0.0,0.0,0.0,0.0
3660,G-ISL-1991,ISL,257616.0,7281773056.0,0.0,0.0,0.0,0.0,0.0,0.0,4.154,93.864,0.0,0.0,0.0,0.0,0.01,0.226,0.0,0.0,0.0,0.0
3661,G-ISL-1992,ISL,260155.0,7008859648.0,0.0,0.0,0.0,0.0,0.0,0.0,4.304,94.831,0.0,0.0,0.0,0.0,0.01,0.22,0.0,0.0,0.0,0.0
3662,G-ISL-1993,ISL,262650.0,7073786368.0,0.0,0.0,0.0,0.0,0.0,0.0,4.461,94.487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3663,G-ISL-1994,ISL,265140.0,7301300736.0,0.0,0.0,0.0,0.0,0.0,0.0,4.509,94.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3664,G-ISL-1995,ISL,267627.0,7281669120.0,0.0,0.0,0.0,0.0,0.0,0.0,4.677,93.998,0.0,0.0,0.0,0.0,0.01,0.201,0.0,0.0,0.0,0.0
3665,G-ISL-1996,ISL,270144.0,7601171456.0,0.0,0.0,0.0,0.0,0.0,0.0,4.762,93.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3666,G-ISL-1997,ISL,272709.0,8113932288.0,0.0,0.0,0.0,0.0,0.0,0.0,5.201,93.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3667,G-ISL-1998,ISL,275294.0,8613685248.0,0.0,0.0,0.0,0.0,0.0,0.0,5.616,89.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3668,G-ISL-1999,ISL,277868.0,8924296192.0,0.0,0.0,0.0,0.0,0.0,0.0,6.042,84.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3669,G-ISL-2000,ISL,280439.0,9306326016.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35,82.711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3670,G-ISL-2001,ISL,282910.0,9626312704.0,0.0,0.0,0.0,0.0,0.0,0.0,6.573,81.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3671,G-ISL-2002,ISL,285329.0,9619515392.0,0.0,0.0,0.0,0.0,0.0,0.0,6.971,82.89,0.0,0.0,0.0,0.0,0.01,0.119,0.0,0.0,0.0,0.0
3672,G-ISL-2003,ISL,287955.0,9816636416.0,0.0,0.0,0.0,0.0,0.0,0.0,7.082,83.386,0.0,0.0,0.0,0.0,0.01,0.118,0.0,0.0,0.0,0.0
3673,G-ISL-2004,ISL,291102.0,10571340800.0,0.0,0.0,0.0,0.0,0.0,0.0,7.132,82.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3674,G-ISL-2005,ISL,294976.0,11236789248.0,0.0,0.0,0.0,0.0,0.0,0.0,7.015,80.811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3675,G-ISL-2006,ISL,299727.0,11753620480.0,0.0,0.0,0.0,0.0,0.0,0.0,7.289,73.442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3676,G-ISL-2007,ISL,305181.0,12803464192.0,0.0,0.0,0.0,0.0,0.0,0.0,8.394,70.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3677,G-ISL-2008,ISL,310855.0,12948303872.0,0.0,0.0,0.0,0.0,0.0,0.0,12.427,75.465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3678,G-ISL-2009,ISL,316057.0,12002982912.0,0.0,0.0,0.0,0.0,0.0,0.0,12.279,72.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3679,G-ISL-2010,ISL,320342.0,11531380736.0,0.0,0.0,0.0,0.0,0.0,0.0,12.592,73.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3680,G-ISL-2011,ISL,323471.0,11715657728.0,0.0,0.0,0.0,0.0,0.0,0.0,12.507,72.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3681,G-ISL-2012,ISL,325642.0,11858326528.0,0.0,0.0,0.0,0.0,0.0,0.0,12.337,70.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3682,G-ISL-2013,ISL,327194.0,12381386752.0,0.0,0.0,0.0,0.0,0.0,0.0,12.863,71.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.03
3683,G-ISL-2014,ISL,328592.0,12619691008.0,0.0,0.0,0.0,0.0,0.0,0.0,12.873,71.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.046
3684,G-ISL-2015,ISL,330237.0,13136775168.0,0.0,0.0,0.0,0.0,0.0,0.0,13.781,73.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.058
3685,G-ISL-2016,ISL,332209.0,14111050752.0,0.0,0.0,0.0,0.0,0.0,0.0,13.47,72.617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.05
3686,G-ISL-2017,ISL,334395.0,14752536576.0,0.0,0.0,0.0,0.0,0.0,0.0,14.059,73.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.042
3687,G-ISL-2018,ISL,336712.0,15315260416.0,0.0,0.0,0.0,0.0,0.0,0.0,13.813,69.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.022
3688,G-ISL-2019,ISL,339037.0,,0.0,0.0,0.0,0.0,0.0,0.0,13.461,69.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.034
3689,G-ISL-2020,ISL,341250.0,,0.0,0.0,0.0,0.0,0.0,0.0,13.157,68.786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.035
3690,G-ISL-2021,ISL,343360.0,,,,,,,,13.824,70.457,,,,,,,0.0,0.0,0.006,0.031
3691,G-IND-1980,IND,698952832.0,1015104995328.0,,,,,,,55.441,,,,2.448,,,,0.0,,0.0,
3692,G-IND-1981,IND,715385024.0,1077444018176.0,,,,,,,59.083,,,,2.466,,,,0.0,,0.0,
3693,G-IND-1982,IND,732239488.0,1111560028160.0,,,,,,,49.86,,,,2.157,,,,0.0,,0.0,
3694,G-IND-1983,IND,749428928.0,1202349015040.0,,,,,,,48.043,,,,3.076,,,,0.0,,0.0,
3695,G-IND-1984,IND,766833408.0,1248909983744.0,,,,,,,53.682,,,,4.039,,,,0.0,,0.0,
3696,G-IND-1985,IND,784360000.0,1298600034304.0,,,116.039,62.257,2.158,1.158,51.813,27.799,,,4.508,2.419,11.868,6.367,0.0,0.0,0.0,0.0
3697,G-IND-1986,IND,801975232.0,1353105014784.0,,,129.902,64.093,3.682,1.817,52.569,25.937,,,5.02,2.477,11.504,5.676,0.0,0.0,0.0,0.0
3698,G-IND-1987,IND,819682112.0,1412883939328.0,,,152.8,68.315,4.235,1.893,48.963,21.891,,,5.321,2.379,12.351,5.522,0.0,0.0,0.0,0.0
3699,G-IND-1988,IND,837468928.0,1560089985024.0,,,164.676,68.244,3.604,1.494,54.615,22.633,,,6.077,2.518,12.333,5.111,0.0,0.0,0.0,0.0
3700,G-IND-1989,IND,855334656.0,1663727960064.0,,,184.975,67.894,7.275,2.67,63.37,23.26,,,4.022,1.476,12.805,4.7,0.0,0.0,0.0,0.0
3701,G-IND-1990,IND,873277824.0,1750992945152.0,,,191.633,66.594,9.958,3.46,66.397,23.074,,,6.395,2.222,13.312,4.626,0.0,0.0,0.03,0.011
3702,G-IND-1991,IND,891273216.0,1762411544576.0,,,214.118,66.816,13.355,4.167,73.919,23.067,,,5.414,1.689,13.444,4.195,0.0,0.0,0.113,0.035
3703,G-IND-1992,IND,909307008.0,1842360483840.0,,,229.412,68.044,16.258,4.822,70.061,20.78,,,6.404,1.899,14.811,4.393,0.0,0.0,0.088,0.026
3704,G-IND-1993,IND,927403904.0,1931870470144.0,,,252.784,69.796,17.878,4.936,70.732,19.53,,,6.227,1.719,14.208,3.923,0.0,0.0,0.095,0.026
3705,G-IND-1994,IND,945601792.0,2039524753408.0,,,264.609,68.204,21.882,5.64,80.212,20.675,,,4.945,1.275,15.747,4.059,0.0,0.0,0.191,0.049
3706,G-IND-1995,IND,963922560.0,2171040956416.0,,,296.292,69.365,29.434,6.891,75.921,17.774,,,7.615,1.783,16.826,3.939,0.001,0.0,0.496,0.116
3707,G-IND-1996,IND,982365248.0,2323733020672.0,,,312.234,70.449,32.024,7.226,69.058,15.581,,,8.401,1.896,19.848,4.478,0.006,0.001,0.878,0.198
3708,G-IND-1997,IND,1000899968.0,2403114156032.0,,,325.827,69.45,40.179,8.564,70.211,14.965,,,10.072,2.147,20.889,4.452,0.006,0.001,0.988,0.211
3709,G-IND-1998,IND,1019483584.0,2541494206464.0,,,336.484,66.62,50.175,9.934,83.633,16.558,,,11.371,2.251,21.038,4.165,0.006,0.001,1.079,0.214
3710,G-IND-1999,IND,1038058112.0,2681321029632.0,,,365.436,66.763,59.009,10.781,82.249,15.027,,,12.728,2.325,24.802,4.531,0.006,0.001,1.446,0.264
3711,G-IND-2000,IND,1056575488.0,2773211152384.0,1.69,0.296,390.233,68.295,55.964,9.794,76.99,13.474,1.35,0.236,15.768,2.76,29.163,5.104,0.007,0.001,1.582,0.277
3712,G-IND-2001,IND,1075000064.0,2906877853696.0,2.07,0.353,408.291,69.663,55.934,9.544,72.023,12.289,1.27,0.216,18.889,3.223,26.791,4.571,0.011,0.002,2.085,0.356
3713,G-IND-2002,IND,1093317120.0,2989575634944.0,2.14,0.351,426.701,69.991,62.885,10.315,68.545,11.243,1.35,0.221,19.353,3.174,27.929,4.581,0.013,0.002,2.085,0.342
3714,G-IND-2003,IND,1111523072.0,3212953780224.0,2.71,0.425,441.472,69.182,72.802,11.409,69.296,10.859,1.69,0.264,18.142,2.843,31.086,4.871,0.016,0.003,2.604,0.408
3715,G-IND-2004,IND,1129623552.0,3454210932736.0,3.31,0.474,463.005,66.305,76.577,10.966,100.636,14.412,1.7,0.243,21.256,3.044,28.269,4.048,0.018,0.003,5.225,0.748
3716,G-IND-2005,IND,1147609856.0,3709371154432.0,4.04,0.573,478.485,67.917,75.467,10.712,97.42,13.828,1.55,0.22,17.727,2.516,25.366,3.601,0.018,0.003,5.991,0.85
3717,G-IND-2006,IND,1165486208.0,4024058511360.0,5.59,0.751,505.465,67.9,74.704,10.035,112.617,15.128,2.74,0.367,17.632,2.369,19.077,2.563,0.007,0.001,9.337,1.254
3718,G-IND-2007,IND,1183209472.0,4355554279424.0,7.4,0.929,533.265,66.971,90.047,11.309,122.613,15.399,4.94,0.617,17.832,2.239,13.363,1.678,0.059,0.007,11.683,1.467
3719,G-IND-2008,IND,1200669696.0,4601841975296.0,9.3,1.123,573.123,69.183,85.881,10.367,115.169,13.902,5.51,0.661,15.231,1.839,15.266,1.843,0.063,0.008,14.378,1.736
3720,G-IND-2009,IND,1217726208.0,4945730863104.0,11.64,1.323,611.115,69.468,104.367,11.864,106.338,12.088,5.3,0.599,16.816,1.912,13.083,1.487,0.075,0.009,16.271,1.85
3721,G-IND-2010,IND,1234281088.0,5314516615168.0,14.3,1.525,642.97,68.586,118.027,12.59,108.744,11.6,5.55,0.589,23.082,2.462,10.78,1.15,0.113,0.012,19.456,2.075
3722,G-IND-2011,IND,1250288000.0,5675666636800.0,17.14,1.658,701.255,67.819,117.559,11.369,131.705,12.737,5.12,0.493,32.224,3.116,9.353,0.905,0.827,0.08,23.952,2.316
3723,G-IND-2012,IND,1265780224.0,5949387964416.0,19.94,1.826,787.13,72.092,96.253,8.816,115.776,10.604,4.64,0.423,33.14,3.035,10.071,0.922,2.099,0.192,27.433,2.513
3724,G-IND-2013,IND,1280842112.0,6320315957248.0,22.48,1.961,847.969,73.985,66.311,5.786,131.983,11.515,3.95,0.343,33.308,2.906,10.65,0.929,3.433,0.3,30.007,2.618
3725,G-IND-2014,IND,1295600768.0,6754740994048.0,24.68,1.955,949.931,75.259,64.015,5.072,138.996,11.012,0.57,0.045,34.686,2.748,11.346,0.899,4.909,0.389,33.455,2.65
3726,G-IND-2015,IND,1310152320.0,7259602550784.0,25.82,1.953,1006.555,76.133,64.768,4.899,133.283,10.081,0.09,0.007,38.308,2.897,9.122,0.69,6.566,0.497,32.741,2.476
3727,G-IND-2016,IND,1324517248.0,7767449403392.0,24.82,1.771,1073.604,76.591,72.624,5.181,128.382,9.159,-1.09,-0.078,37.898,2.704,9.305,0.664,11.556,0.824,43.453,3.1
3728,G-IND-2017,IND,1338676736.0,8275647004672.0,24.91,1.693,1115.237,75.797,74.991,5.097,135.823,9.231,-1.59,-0.108,37.414,2.543,8.624,0.586,21.545,1.464,52.629,3.577
3729,G-IND-2018,IND,1352642304.0,8835757506560.0,27.22,1.724,1198.861,75.916,71.257,4.512,139.753,8.85,-3.84,-0.244,39.051,2.473,6.197,0.392,36.331,2.301,60.311,3.819
3730,G-IND-2019,IND,1366417792.0,,29.67,1.829,1198.76,73.902,71.949,4.436,162.066,9.991,-3.7,-0.231,45.163,2.784,2.876,0.177,46.268,2.852,63.314,3.903
3731,G-IND-2020,IND,1380004352.0,,32.1,2.053,1125.774,72.011,74.462,4.763,163.713,10.472,0.85,0.054,44.613,2.854,2.11,0.135,58.683,3.754,60.427,3.865
3732,G-IND-2021,IND,1393409024.0,,33.01,1.925,1271.139,74.127,64.179,3.743,160.325,9.349,-1.4,-0.083,43.918,2.561,2.305,0.134,68.306,3.983,68.094,3.971
3733,G-IDN-1980,IDN,147447824.0,439667523584.0,,,,,,,1.268,,,,0.0,,,,0.0,,0.0,
3734,G-IDN-1981,IDN,150938224.0,469898592256.0,,,,,,,1.264,,,,0.0,,,,0.0,,0.0,
3735,G-IDN-1982,IDN,154468240.0,452605706240.0,,,,,,,1.379,,,,0.0,,,,0.0,,0.0,
3736,G-IDN-1983,IDN,158009248.0,470680076288.0,,,,,,,2.073,,,,0.0,,,,0.0,,0.0,
3737,G-IDN-1984,IDN,161523360.0,503305928704.0,,,,,,,2.263,,,,0.0,,,,0.0,,0.0,
3738,G-IDN-1985,IDN,164982448.0,515643146240.0,,,5.212,31.84,1.815,11.086,2.767,16.901,,,0.0,0.0,6.576,40.172,0.0,0.0,0.0,0.0
3739,G-IDN-1986,IDN,168374288.0,545914224640.0,,,5.349,29.047,1.862,10.114,4.455,24.191,,,0.0,0.0,6.749,36.648,0.0,0.0,0.0,0.0
3740,G-IDN-1987,IDN,171702752.0,572867018752.0,,,6.183,29.841,2.153,10.39,4.583,22.118,,,0.0,0.0,7.801,37.65,0.0,0.0,0.0,0.0
3741,G-IDN-1988,IDN,174975952.0,605642424320.0,,,7.576,30.541,2.638,10.634,5.034,20.291,,,0.0,0.0,9.559,38.533,0.0,0.0,0.0,0.0
3742,G-IDN-1989,IDN,178209136.0,660041564160.0,,,8.509,29.869,2.963,10.4,6.28,22.045,,,0.0,0.0,10.736,37.686,0.0,0.0,0.0,0.0
3743,G-IDN-1990,IDN,181413392.0,718548893696.0,,,9.768,29.498,3.401,10.27,6.492,19.606,,,0.0,0.0,12.324,37.216,0.0,0.0,0.0,0.0
3744,G-IDN-1991,IDN,184591888.0,786439995392.0,,,11.046,28.991,4.35,11.416,7.409,19.445,,,0.0,0.0,14.244,37.383,0.0,0.0,0.0,0.0
3745,G-IDN-1992,IDN,187739776.0,841780428800.0,,,11.362,28.204,3.249,8.066,9.645,23.943,,,0.0,0.0,14.94,37.087,0.0,0.0,0.0,0.0
3746,G-IDN-1993,IDN,190851184.0,912702636032.0,,,10.681,26.9,4.317,10.873,8.891,22.391,,,0.0,0.0,14.724,37.081,0.0,0.0,0.0,0.0
3747,G-IDN-1994,IDN,193917456.0,986200276992.0,,,12.805,27.881,12.333,26.854,7.983,17.381,,,0.0,0.0,11.201,24.387,0.0,0.0,0.0,0.0
3748,G-IDN-1995,IDN,196934256.0,1072204283904.0,,,14.367,26.546,20.667,38.186,8.293,15.323,,,0.0,0.0,8.579,15.852,0.0,0.0,0.0,0.0
3749,G-IDN-1996,IDN,199901232.0,1161281404928.0,,,16.671,28.319,21.856,37.127,8.824,14.99,,,0.0,0.0,9.172,15.58,0.0,0.0,0.0,0.0
3750,G-IDN-1997,IDN,202826432.0,1221454462976.0,,,20.473,28.961,29.615,41.894,5.866,8.298,,,0.0,0.0,12.006,16.984,0.0,0.0,0.0,0.0
3751,G-IDN-1998,IDN,205724592.0,1066065592320.0,,,22.437,29.255,31.073,40.517,10.363,13.513,,,0.0,0.0,9.53,12.427,0.0,0.0,0.0,0.0
3752,G-IDN-1999,IDN,208615168.0,1079382573056.0,,,26.335,31.362,33.498,39.892,10.38,12.361,,,0.0,0.0,9.815,11.689,0.0,0.0,0.0,0.0
3753,G-IDN-2000,IDN,211513824.0,1138300026880.0,4.87,5.218,34.002,36.433,31.929,34.212,10.016,10.732,0.0,0.0,0.0,0.0,12.504,13.398,0.0,0.0,0.0,0.0
3754,G-IDN-2001,IDN,214427424.0,1185220919296.0,6.03,5.932,37.713,37.098,33.087,32.547,11.655,11.465,0.0,0.0,0.0,0.0,13.165,12.95,0.0,0.0,0.0,0.0
3755,G-IDN-2002,IDN,217357792.0,1244249980928.0,6.24,5.766,42.929,39.669,32.792,30.302,9.933,9.179,0.0,0.0,0.0,0.0,16.314,15.075,0.0,0.0,0.0,0.0
3756,G-IDN-2003,IDN,220309472.0,1309811277824.0,6.3,5.576,46.459,41.123,33.74,29.865,9.099,8.054,0.0,0.0,0.0,0.0,17.368,15.373,0.0,0.0,0.0,0.0
3757,G-IDN-2004,IDN,223285664.0,1381839929344.0,6.67,5.551,48.211,40.125,37.03,30.82,9.674,8.052,0.0,0.0,0.0,0.0,18.56,15.447,0.0,0.0,0.0,0.0
3758,G-IDN-2005,IDN,226289472.0,1467344879616.0,6.61,5.182,51.825,40.628,41.088,32.21,10.725,8.408,0.0,0.0,0.0,0.0,17.297,13.56,0.0,0.0,0.0,0.0
3759,G-IDN-2006,IDN,229318272.0,1555183173632.0,6.67,5.011,58.667,44.074,40.382,30.337,9.623,7.229,0.0,0.0,0.0,0.0,17.748,13.333,0.0,0.0,0.0,0.0
3760,G-IDN-2007,IDN,232374240.0,1661589520384.0,7.04,4.942,63.902,44.862,42.056,29.525,11.286,7.923,0.0,0.0,0.0,0.0,18.14,12.735,0.0,0.0,0.0,0.0
3761,G-IDN-2008,IDN,235469744.0,1793465253888.0,8.34,5.581,61.493,41.15,47.225,31.602,11.528,7.714,0.0,0.0,0.0,0.0,20.825,13.936,0.0,0.0,0.0,0.0
3762,G-IDN-2009,IDN,238620544.0,1886334484480.0,9.33,5.95,65.913,42.037,50.282,32.068,11.384,7.26,0.0,0.0,0.0,0.0,19.856,12.664,0.0,0.0,0.004,0.002
3763,G-IDN-2010,IDN,241834224.0,2015864815616.0,9.4,5.536,68.477,40.331,55.39,32.624,17.456,10.281,0.0,0.0,0.0,0.0,19.007,11.195,0.001,0.0,0.004,0.002
3764,G-IDN-2011,IDN,245115984.0,2150142705664.0,9.48,5.169,81.09,44.21,57.458,31.326,12.419,6.771,0.0,0.0,0.0,0.0,22.858,12.462,0.001,0.0,0.005,0.003
3765,G-IDN-2012,IDN,248451712.0,2279736344576.0,9.55,4.767,102.166,50.996,54.077,26.992,12.799,6.389,0.0,0.0,0.0,0.0,21.583,10.773,0.003,0.002,0.005,0.002
3766,G-IDN-2013,IDN,251805312.0,2406465929216.0,9.51,4.399,111.252,51.46,58.049,26.851,16.923,7.828,0.0,0.0,0.0,0.0,20.362,9.419,0.005,0.003,0.0,0.0
3767,G-IDN-2014,IDN,255128080.0,2526852677632.0,10.16,4.445,119.532,52.299,60.537,26.487,15.161,6.634,0.01,0.004,0.0,0.0,23.039,10.08,0.007,0.003,0.0,0.0
3768,G-IDN-2015,IDN,258383248.0,2650203488256.0,10.29,4.398,124.657,53.277,54.136,23.137,13.741,5.872,0.01,0.004,0.0,0.0,30.911,13.211,0.005,0.002,0.004,0.002
3769,G-IDN-2016,IDN,261556384.0,2783164760064.0,10.95,4.417,135.38,54.607,61.789,24.923,18.677,7.534,0.69,0.278,0.0,0.0,20.799,8.389,0.021,0.009,0.006,0.002
3770,G-IDN-2017,IDN,264650976.0,2924271370240.0,13.06,5.128,147.964,58.103,55.831,21.924,18.632,7.317,1.12,0.438,0.0,0.0,18.848,7.401,0.029,0.011,0.0,0.0
3771,G-IDN-2018,IDN,267670560.0,3075456106496.0,14.33,5.05,160.013,56.388,57.447,20.244,21.636,7.625,1.5,0.559,0.0,0.0,17.945,6.324,0.09,0.032,0.19,0.067
3772,G-IDN-2019,IDN,270625568.0,,14.35,4.857,174.493,59.06,62.319,21.093,21.161,7.162,1.68,0.599,0.0,0.0,10.582,3.582,0.118,0.04,0.484,0.164
3773,G-IDN-2020,IDN,273523616.0,,15.88,5.442,180.869,61.978,51.276,17.571,24.325,8.335,1.55,0.561,0.0,0.0,6.764,2.318,0.171,0.059,0.475,0.163
3774,G-IDN-2021,IDN,276361792.0,,,,189.958,61.405,56.265,18.188,24.697,7.983,,,,,6.648,2.149,0.193,0.062,0.437,0.141
3775,G-IRN-1980,IRN,38650244.0,249697452032.0,,,,,,,5.582,,,,0.0,,,,0.0,,0.0,
3776,G-IRN-1981,IRN,40199912.0,242198937600.0,,,,,,,6.094,,,,0.0,,,,0.0,,0.0,
3777,G-IRN-1982,IRN,41869232.0,280254578688.0,,,,,,,6.395,,,,0.0,,,,0.0,,0.0,
3778,G-IRN-1983,IRN,43636840.0,317242867712.0,,,,,,,6.258,,,,0.0,,,,0.0,,0.0,
3779,G-IRN-1984,IRN,45472792.0,322589097984.0,,,,,,,5.851,,,,0.0,,,,0.0,,0.0,
3780,G-IRN-1985,IRN,47347196.0,330378117120.0,,,0.088,0.226,13.737,35.299,5.899,15.159,,,0.0,0.0,19.191,49.316,0.0,0.0,0.0,0.0
3781,G-IRN-1986,IRN,49260260.0,299361763328.0,,,0.087,0.206,15.771,37.385,7.05,16.712,,,0.0,0.0,19.278,45.697,0.0,0.0,0.0,0.0
3782,G-IRN-1987,IRN,51193780.0,294831456256.0,,,0.085,0.189,13.528,30.022,7.816,17.345,,,0.0,0.0,23.633,52.445,0.0,0.0,0.0,0.0
3783,G-IRN-1988,IRN,53077312.0,278182821888.0,,,0.088,0.187,20.016,42.614,8.246,17.556,,,0.0,0.0,18.62,39.642,0.0,0.0,0.0,0.0
3784,G-IRN-1989,IRN,54822004.0,288903888896.0,,,0.064,0.124,26.361,51.254,6.732,13.089,,,0.0,0.0,18.274,35.532,0.0,0.0,0.0,0.0
3785,G-IRN-1990,IRN,56366212.0,318478254080.0,,,0.065,0.113,30.322,52.592,7.381,12.802,,,0.0,0.0,19.887,34.493,0.0,0.0,0.0,0.0
3786,G-IRN-1991,IRN,57679024.0,369999085568.0,,,0.094,0.15,35.002,55.723,5.607,8.926,,,0.0,0.0,22.111,35.201,0.0,0.0,0.0,0.0
3787,G-IRN-1992,IRN,58780376.0,415816908800.0,,,0.083,0.124,37.159,55.315,9.204,13.701,,,0.0,0.0,20.732,30.861,0.0,0.0,0.0,0.0
3788,G-IRN-1993,IRN,59723760.0,415192252416.0,,,0.096,0.129,40.284,53.937,10.533,14.103,,,0.0,0.0,23.773,31.831,0.0,0.0,0.0,0.0
3789,G-IRN-1994,IRN,60590608.0,419387342848.0,,,0.095,0.117,47.248,58.328,6.896,8.513,,,0.0,0.0,26.765,33.041,0.0,0.0,0.0,0.0
3790,G-IRN-1995,IRN,61442656.0,438197157888.0,,,0.091,0.108,46.6,55.244,8.323,9.867,,,0.0,0.0,29.339,34.782,0.0,0.0,0.0,0.0
3791,G-IRN-1996,IRN,62294916.0,485151768576.0,,,0.092,0.103,49.094,54.707,8.814,9.822,,,0.0,0.0,31.74,35.368,0.0,0.0,0.0,0.0
3792,G-IRN-1997,IRN,63136308.0,515019898880.0,,,0.096,0.099,58.892,60.724,5.941,6.126,,,0.0,0.0,32.054,33.051,0.0,0.0,0.0,0.0
3793,G-IRN-1998,IRN,63971836.0,544002506752.0,,,0.112,0.109,71.755,70.084,7.488,7.314,,,0.0,0.0,23.03,22.493,0.0,0.0,0.0,0.0
3794,G-IRN-1999,IRN,64800876.0,567746232320.0,,,0.417,0.379,77.151,70.081,5.143,4.672,,,0.0,0.0,27.342,24.837,0.0,0.0,0.035,0.032
3795,G-IRN-2000,IRN,65623400.0,600692162560.0,0.0,0.0,0.484,0.406,81.559,68.337,3.781,3.168,-0.72,-0.634,0.0,0.0,33.487,28.059,0.0,0.0,0.036,0.031
3796,G-IRN-2001,IRN,66449108.0,642713059328.0,0.0,0.0,0.472,0.37,89.501,70.14,4.122,3.23,-0.3,-0.245,0.0,0.0,33.474,26.233,0.0,0.0,0.034,0.026
3797,G-IRN-2002,IRN,67284808.0,708074733568.0,0.0,0.0,0.516,0.373,98.04,70.928,8.012,5.796,0.19,0.143,0.0,0.0,31.626,22.88,0.0,0.0,0.03,0.022
3798,G-IRN-2003,IRN,68122944.0,787813564416.0,0.0,0.0,0.472,0.311,109.851,72.44,9.588,6.323,0.57,0.391,0.0,0.0,31.706,20.908,0.0,0.0,0.028,0.018
3799,G-IRN-2004,IRN,68951280.0,859884224512.0,0.0,0.0,0.476,0.292,114.611,70.419,11.933,7.332,0.33,0.209,0.0,0.0,35.689,21.928,0.0,0.0,0.046,0.028
3800,G-IRN-2005,IRN,69762344.0,919502782464.0,0.0,0.0,0.571,0.322,124.584,70.356,14.448,8.159,-0.68,-0.406,0.0,0.0,37.403,21.122,0.0,0.0,0.071,0.04
3801,G-IRN-2006,IRN,70554760.0,1006243938304.0,0.0,0.0,0.564,0.292,125.121,64.685,18.509,9.569,-0.23,-0.127,0.0,0.0,49.111,25.389,0.0,0.0,0.125,0.065
3802,G-IRN-2007,IRN,71336480.0,1109290516480.0,0.0,0.0,0.575,0.283,138.754,68.308,17.959,8.841,-0.68,-0.354,0.0,0.0,45.702,22.499,0.0,0.0,0.141,0.069
